 	0-1                                                                                                                                                                                                                                                                                                         	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	Zero                                                                                                                                                                                                                                                                                                        	
Period	Occupation_OFFICE        	Q_heat_OFFICE            	Q_lat_hu_OFFICE          	Q_al_ht_OFFICE           	Q_ahu_sen_ht_OFFICE      	Q_ahu_sen_dh_ht_OFFICE   	Q_ahu_lat_hu_OFFICE      	Q_dhw_OFFICE             	Q_tot_ht_OFFICE          	Q_cool_OFFICE            	Q_lat_dh_OFFICE          	Q_al_cl_OFFICE           	Q_ahu_sen_cl_OFFICE      	Q_ahu_dh_cl_OFFICE       	Q_tot_cl_OFFICE          	Q_light_el_OFFICE        	Q_equip_el_OFFICE        	Q_misc_el_OFFICE         	Q_al_el_OFFICE           	Q_ahu_el_OFFICE          	Q_tot_el_OFFICE          	Q_solabs_OFFICE          	Q_intgain_OFFICE         	Q_surf_OFFICE            	Q_inf_OFFICE             	Q_vent_OFFICE            	Q_coup_OFFICE            	Q_solair_OFFICE          	Zero                     	
   1583.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       1.6301      -2.7674       0.0000       0.0000       0.0000       0.0000
   1584.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       1.7509      -2.7314       0.0000       0.0000       0.0000       0.0000
   1585.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       1.7779      -2.8104       0.0000       0.0000       0.0000       0.0000
   1586.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       1.9975      -2.9055       0.0000       0.0000       0.0000       0.0000
   1587.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       2.1185      -2.9169       0.0000       0.0000       0.0000       0.0000
   1588.0000       0.0000       0.0000       0.0000       5.6154       0.0000       0.0000       0.0000       0.0000       5.6154       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0562       0.0000       1.5562       0.0000       1.5000       2.2265      -2.9313       0.0000       0.0000       0.0000       0.0000
   1589.0000       0.0000       0.0000       0.0000      27.1680       0.0000       0.0000       0.0000       0.0000      27.1680       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.2717       0.0000       1.7717       0.0000       1.5000       2.4326      -2.9685       0.0000       0.0000       0.0000       0.0000
   1590.0000       0.0000       0.0000       0.0000      27.4073       0.0000       0.0000       0.0000       0.0000      27.4073       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.2741       0.0000       1.7741       0.0000       1.5000       2.6119      -3.0174       0.0000       0.0000       0.0000       0.0000
   1591.0000       0.0000       0.0000       0.0000      27.2985       0.0000       0.0000       0.0000       0.0000      27.2985       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.2730       0.0000       1.7730       0.0000       1.5000       2.7643      -3.0181       0.0000       0.0000       0.0000       0.0000
   1592.0000       0.0000       0.0000       0.0000      27.3033       0.0000       0.0000       0.0000       0.0000      27.3033       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.2730       0.0000       1.7730       3.2322       1.5000       0.1305      -3.0468       0.0000       0.0000       0.2718       0.0000
   1593.0000       1.0000       0.0000       0.0000      20.3506       9.6299       0.0000       3.9126       0.0000      33.8932       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0000       7.0000       1.5000       0.2035       3.6050      22.3085       6.8173      22.2500     -19.7346      -3.0824       1.0116       0.0000       0.5751       0.0000
   1594.0000       1.0000       0.0000       0.0000       0.0000       6.9239       0.0000       2.3769       0.0000       9.3008       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0000       7.0000       1.5000       0.0000       3.6050      22.1050       8.8118      22.2500     -25.1274      -2.8707      -0.4682       0.0000       0.7783       0.0000
   1595.0000       1.0000       0.0000       0.0000       0.0000       5.5517       0.0000       1.7062       0.0000       7.2580       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0000       7.0000       1.5000       0.0000       3.6050      22.1050      12.5988      22.2500     -28.9877      -2.7246      -1.4640       0.0000       1.1347       0.0000
   1596.0000       1.0000       0.0000       0.0000       0.0000       4.4614       0.0000       1.8092       0.0000       6.2706       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0000       7.0000       1.5000       0.0000       3.6050      22.1050      14.9559      22.2500     -31.4423      -2.6130      -2.2671       0.0000       1.3589       0.0000
   1597.0000       1.0000       0.0000       0.0000       0.0000       3.6084       0.0000       1.9720       0.0000       5.5804       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0000       7.0000       1.5000       0.0000       3.6050      22.1050      15.8019      22.2500     -32.4058      -2.5181      -2.8757       0.0000       1.4415       0.0000
   1598.0000       1.0000       0.0000       0.0000       0.0000       2.9841       0.0000       2.0024       0.0000       4.9865       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0000       7.0000       1.5000       0.0000       3.6050      22.1050      15.1712      22.2500     -31.8644      -2.4331      -3.2810       0.0000       1.3790       0.0000
   1599.0000       1.0000       0.0000       0.0000       0.0000       2.5475       0.0000       2.1084       0.0000       4.6558       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0000       7.0000       1.5000       0.0000       3.6050      22.1050      13.1775      22.2500     -30.0193      -2.3474      -3.4971       0.0000       1.1898       0.0000
   1600.0000       1.0000       0.0000       0.0000       0.0000       2.3554       0.0000       2.2738       0.0000       4.6292       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0000       7.0000       1.5000       0.0000       3.6050      22.1050       9.7706      22.2500     -26.7595      -2.2775      -3.5092       0.0000       0.8668       0.0000
   1601.0000       1.0000       0.0000       0.0000       0.0000       2.5103       0.0000       2.3066       0.0000       4.8169       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0000       7.0000       1.5000       0.0000       3.6050      22.1050       5.1344      22.2500     -22.2701      -2.2654      -3.3231       0.0000       0.4371       0.0000
   1602.0000       1.0000       0.0000       0.0000       0.0000       2.9617       0.0000       2.2853       0.0000       5.2470       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0000       7.0000       1.5000       0.0000       3.6050      22.1050       3.8881      22.2500     -20.7322      -2.3570      -3.1075       0.0000       0.3224       0.0000
   1603.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0443       1.5000      -3.9116      -2.3510       0.0000       0.0000       0.0039       0.0000
   1604.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000      -0.1143      -2.3602       0.0000       0.0000       0.0000       0.0000
   1605.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       0.3435      -2.4621       0.0000       0.0000       0.0000       0.0000
   1606.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       0.8861      -2.5609       0.0000       0.0000       0.0000       0.0000
   1607.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       1.2300      -2.5862       0.0000       0.0000       0.0000       0.0000
   1608.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       1.4196      -2.6322       0.0000       0.0000       0.0000       0.0000
   1609.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       1.6060      -2.7000       0.0000       0.0000       0.0000       0.0000
   1610.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       1.7717      -2.7364       0.0000       0.0000       0.0000       0.0000
   1611.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       1.8470      -2.7935       0.0000       0.0000       0.0000       0.0000
   1612.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       1.9858      -2.8508       0.0000       0.0000       0.0000       0.0000
   1613.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       2.1032      -2.8064       0.0000       0.0000       0.0000       0.0000
   1614.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       2.0768      -2.7033       0.0000       0.0000       0.0000       0.0000
   1615.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       1.9742      -2.6496       0.0000       0.0000       0.0000       0.0000
   1616.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.8982       1.5000       1.2008      -2.6395       0.0000       0.0000       0.0787       0.0000
   1617.0000       1.0000       0.0000       0.0000       0.0000       8.2146       0.0000       1.9945       0.0000      10.2091       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0000       7.0000       1.5000       0.0000       3.6050      22.1050       4.5763      22.2500     -17.7301      -2.7431       1.1510       0.0000       0.4006       0.0000
   1618.0000       1.0000       0.0000       0.0000       0.0000       6.7112       0.0000       1.3350       0.0000       8.0462       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0000       7.0000       1.5000       0.0000       3.6050      22.1050       6.0066      22.2500     -23.4589      -2.7008      -0.2434       0.0000       0.5270       0.0000
   1619.0000       1.0000       0.0000       0.0000       0.0000       5.4512       0.0000       0.6707       0.0000       6.1219       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0000       7.0000       1.5000       0.0000       3.6050      22.1050       5.4646      22.2500     -22.4495      -2.4454      -0.8456       0.0000       0.4849       0.0000
   1620.0000       1.0000       0.0000       0.0000       0.0000       4.1367       0.0000       2.1481       0.0000       6.2848       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0000       7.0000       1.5000       0.0000       3.6050      22.1050      11.2165      22.2500     -28.0198      -2.2523      -1.6629       0.0000       1.0080       0.0000
   1621.0000       1.0000       0.0000       0.0000       0.0000       3.3213       0.0000       3.8263       0.0000       7.1475       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0000       7.0000       1.5000       0.0000       3.6050      22.1050      12.2740      22.2500     -29.5187      -2.1841      -2.3027       0.0000       1.1065       0.0000
   1622.0000       1.0000       0.0000       0.0000       0.0000       2.7198       0.0000       3.6261       0.0000       6.3459       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0000       7.0000       1.5000       0.0000       3.6050      22.1050       9.0035      22.2500     -26.4785      -2.0645      -2.5963       0.0000       0.8053       0.0000
   1623.0000       1.0000       0.0000       0.0000       0.0000       2.3954       0.0000       3.6588       0.0000       6.0542       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0000       7.0000       1.5000       0.0000       3.6050      22.1050       7.5687      22.2500     -24.9481      -1.9959      -2.7442       0.0000       0.6738       0.0000
   1624.0000       1.0000       0.0000       0.0000       0.0000       2.3165       0.0000       3.7668       0.0000       6.0833       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0000       7.0000       1.5000       0.0000       3.6050      22.1050       7.1334      22.2500     -24.5362      -2.0062      -2.8494       0.0000       0.6299       0.0000
   1625.0000       1.0000       0.0000       0.0000       0.0000       2.4249       0.0000       3.7231       0.0000       6.1480       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0000       7.0000       1.5000       0.0000       3.6050      22.1050       7.0271      22.2500     -24.1149      -2.0711      -2.9082       0.0000       0.6098       0.0000
   1626.0000       1.0000       0.0000       0.0000       0.0000       2.9229       0.0000       4.1127       0.0000       7.0356       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0000       7.0000       1.5000       0.0000       3.6050      22.1050       1.9174      22.2500     -19.6851      -2.1804      -2.6916       0.0000       0.1678       0.0000
   1627.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0443       1.5000      -3.8622      -2.2778       0.0000       0.0000       0.0039       0.0000
   1628.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000      -0.0811      -2.3821       0.0000       0.0000       0.0000       0.0000
   1629.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       0.4297      -2.4162       0.0000       0.0000       0.0000       0.0000
   1630.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       0.8633      -2.4502       0.0000       0.0000       0.0000       0.0000
   1631.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       1.1275      -2.5023       0.0000       0.0000       0.0000       0.0000
   1632.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       1.3585      -2.5897       0.0000       0.0000       0.0000       0.0000
   1633.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       1.5854      -2.6407       0.0000       0.0000       0.0000       0.0000
   1634.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       1.7041      -2.6733       0.0000       0.0000       0.0000       0.0000
   1635.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       1.8026      -2.7370       0.0000       0.0000       0.0000       0.0000
   1636.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       1.9135      -2.8187       0.0000       0.0000       0.0000       0.0000
   1637.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       2.0927      -2.7969       0.0000       0.0000       0.0000       0.0000
   1638.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       2.0544      -2.7057       0.0000       0.0000       0.0000       0.0000
   1639.0000       0.0000       0.0000       0.0000       5.5124       0.0000       0.0000       0.0000       0.0000       5.5124       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0551       0.0000       1.5551       0.0000       1.5000       2.0559      -2.6518       0.0000       0.0000       0.0000       0.0000
   1640.0000       0.0000       0.0000       0.0000      27.0966       0.0000       0.0000       0.0000       0.0000      27.0966       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.2710       0.0000       1.7710       3.4577       1.5000      -0.6352      -2.6285       0.0000       0.0000       0.2915       0.0000
   1641.0000       0.0000       0.0000       0.0000      27.2814       0.0000       0.0000       0.0000       0.0000      27.2814       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.2728       0.0000       1.7728       9.3843       1.5000      -6.8345      -2.3970       0.0000       0.0000       0.8051       0.0000
   1642.0000       0.0000       0.0000       0.0000      27.2369       0.0000       0.0000       0.0000       0.0000      27.2369       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.2724       0.0000       1.7724       5.2946       1.5000      -3.6337      -1.9059       0.0000       0.0000       0.4649       0.0000
   1643.0000       0.0000       0.0000       0.0000      27.1890       0.0000       0.0000       0.0000       0.0000      27.1890       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.2719       0.0000       1.7719       5.0285       1.5000      -3.8739      -1.6527       0.0000       0.0000       0.4446       0.0000
   1644.0000       0.0000       0.0000       0.0000      27.1823       0.0000       0.0000       0.0000       0.0000      27.1823       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.2718       0.0000       1.7718       5.8068       1.5000      -4.7992      -1.5959       0.0000       0.0000       0.5141       0.0000
   1645.0000       0.0000       0.0000       0.0000      27.1821       0.0000       0.0000       0.0000       0.0000      27.1821       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.2718       0.0000       1.7718       3.2750       1.5000      -2.7631      -1.6080       0.0000       0.0000       0.2869       0.0000
   1646.0000       0.0000       0.0000       0.0000      20.4110       0.0000       0.0000       0.0000       0.0000      20.4110       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.2041       0.0000       1.7041       5.6516       1.5000      -4.2664      -1.6533       0.0000       0.0000       0.4958       0.0000
   1647.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       6.0886       1.5000      -5.8331      -1.6340       0.0000       0.0000       0.5325       0.0000
   1648.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       9.9341       1.5000      -9.0878      -1.6197       0.0000       0.0000       0.8697       0.0000
   1649.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       3.8836       1.5000      -4.4383      -1.6329       0.0000       0.0000       0.3396       0.0000
   1650.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.7181       1.5000      -0.8793      -1.7044       0.0000       0.0000       0.0628       0.0000
   1651.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       0.2526      -1.8695       0.0000       0.0000       0.0000       0.0000
   1652.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       0.6026      -1.9700       0.0000       0.0000       0.0000       0.0000
   1653.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       0.7853      -1.9670       0.0000       0.0000       0.0000       0.0000
   1654.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       0.8531      -1.9749       0.0000       0.0000       0.0000       0.0000
   1655.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       0.9484      -1.9618       0.0000       0.0000       0.0000       0.0000
   1656.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       0.9646      -1.8945       0.0000       0.0000       0.0000       0.0000
   1657.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       0.9015      -1.8648       0.0000       0.0000       0.0000       0.0000
   1658.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       0.9348      -1.8062       0.0000       0.0000       0.0000       0.0000
   1659.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       0.7434      -1.9295       0.0000       0.0000       0.0000       0.0000
   1660.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       1.0430      -2.0952       0.0000       0.0000       0.0000       0.0000
   1661.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       1.1005      -2.1419       0.0000       0.0000       0.0000       0.0000
   1662.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       1.2334      -2.1990       0.0000       0.0000       0.0000       0.0000
   1663.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       0.0000       1.5000       1.2771      -2.2059       0.0000       0.0000       0.0000       0.0000
   1664.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       1.0348       1.5000       0.4005      -2.3442       0.0000       0.0000       0.0906       0.0000
   1665.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5000       0.0000       0.0000       1.5000       9.5841       1.5000      -6.7795      -2.4635       0.0000       0.0000       0.8283       0.0000
