 	0-1                                                                                                                                                                                                                                                                                                         	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	Zero                                                                                                                                                                                                                                                                                                        	
Period	Occupation_OFFICE_NE     	Q_heat_OFFICE_NE         	Q_lat_hu_OFFICE_NE       	Q_al_ht_OFFICE_NE        	Q_ahu_sen_ht_OFFICE_NE   	Q_ahu_sen_dh_ht_OFFICE_NE	Q_ahu_lat_hu_OFFICE_NE   	Q_dhw_OFFICE_NE          	Q_tot_ht_OFFICE_NE       	Q_cool_OFFICE_NE         	Q_lat_dh_OFFICE_NE       	Q_al_cl_OFFICE_NE        	Q_ahu_sen_cl_OFFICE_NE   	Q_ahu_dh_cl_OFFICE_NE    	Q_tot_cl_OFFICE_NE       	Q_light_el_OFFICE_NE     	Q_equip_el_OFFICE_NE     	Q_misc_el_OFFICE_NE      	Q_al_el_OFFICE_NE        	Q_ahu_el_OFFICE_NE       	Q_tot_el_OFFICE_NE       	Q_solabs_OFFICE_NE       	Q_intgain_OFFICE_NE      	Q_surf_OFFICE_NE         	Q_inf_OFFICE_NE          	Q_vent_OFFICE_NE         	Q_coup_OFFICE_NE         	Q_solair_OFFICE_NE       	Zero                     	
   2837.0000       0.0000      15.6611       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      15.6611       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -8.4260      -6.9317       0.0000       0.0000       0.0000       0.0000
   2838.0000       0.0000      12.5842       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      12.5842       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       4.1102       1.5003      -9.9406      -7.0289       0.0000       0.0000       0.4214       0.0000
   2839.0000       0.0000       9.1812       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.1812       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       6.3947       1.5003      -9.5211      -6.7136       0.0000       0.0000       0.6536       0.0000
   2840.0000       0.0000       7.4726       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       7.4726       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       5.8129       1.5003      -7.6668      -6.2456       0.0000       0.0000       0.5933       0.0000
   2841.0000       0.0000       5.4053       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5.4053       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       4.5146       1.5003      -5.1690      -5.4866       0.0000       0.0000       0.4580       0.0000
   2842.0000       0.0000       2.8138       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       2.8138       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       2.8588       1.5003      -2.7674      -3.9327       0.0000       0.0000       0.2870       0.0000
   2843.0000       0.0000       0.5879       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.5879       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       1.6619       1.5003      -1.2722      -2.1166       0.0000       0.0000       0.1686       0.0000
   2844.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       1.4828       1.5003      -2.0508      -0.5065       0.0000       0.0000       0.1510       0.0000
   2845.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       1.4728       1.5003      -3.4084       0.5734       0.0000       0.0000       0.1499       0.0000
   2846.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       1.6354       1.5003      -4.0561       0.8047       0.0000       0.0000       0.1665       0.0000
   2847.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       1.6707       1.5003      -3.1975      -0.2461       0.0000       0.0000       0.1701       0.0000
   2848.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       1.6353       1.5003      -2.2696      -0.9194       0.0000       0.0000       0.1665       0.0000
   2849.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       1.5528       1.5003      -1.7529      -1.2427       0.0000       0.0000       0.1581       0.0000
   2850.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       1.1844       1.5003      -1.1498      -1.4828       0.0000       0.0000       0.1206       0.0000
   2851.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.6522       1.5003      -0.1864      -1.9227       0.0000       0.0000       0.0664       0.0000
   2852.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0901       1.5003       0.4980      -2.1345       0.0000       0.0000       0.0092       0.0000
   2853.0000       0.0000       0.9777       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.9777       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       0.5088      -2.2790       0.0000       0.0000       0.0000       0.0000
   2854.0000       0.0000       4.6348       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       4.6348       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -2.4437      -2.4584       0.0000       0.0000       0.0000       0.0000
   2855.0000       0.0000       7.0178       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       7.0178       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -4.7909      -2.7092       0.0000       0.0000       0.0000       0.0000
   2856.0000       0.0000       7.9999       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       7.9999       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -5.7164      -2.9142       0.0000       0.0000       0.0000       0.0000
   2857.0000       0.0000       8.8424       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       8.8424       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -6.1918      -3.2359       0.0000       0.0000       0.0000       0.0000
   2858.0000       0.0000       9.2512       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.2512       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -6.4870      -3.4009       0.0000       0.0000       0.0000       0.0000
   2859.0000       0.0000       9.2284       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.2284       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -6.5914      -3.3135       0.0000       0.0000       0.0000       0.0000
   2860.0000       0.0000       9.6739       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.6739       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -6.7339      -3.5416       0.0000       0.0000       0.0000       0.0000
   2861.0000       0.0000       9.8133       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.8133       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003      -6.8720      -3.5629       0.0000       0.0000       0.0000       0.0000
   2862.0000       0.0000       5.8671       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5.8671       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       4.4551       1.5003      -8.0222      -3.5676       0.0000       0.0000       0.4564       0.0000
   2863.0000       0.0000       2.6342       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       2.6342       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       6.4535       1.5003      -7.1969      -3.4186       0.0000       0.0000       0.6582       0.0000
   2864.0000       0.0000       1.4841       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4841       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       4.8826       1.5003      -4.3901      -3.2339       0.0000       0.0000       0.4977       0.0000
   2865.0000       1.0000      40.9291       0.0000       0.0000       0.0592       0.0000       0.0000       0.0000      40.9882       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       3.9528      17.4475     -41.1057      -5.2366      -3.0507       0.0000       0.4012       0.0000
   2866.0000       1.0000      18.2053       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      18.2053       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       2.9889      17.4475     -30.7956      -4.6494      -2.9727       0.0000       0.3003       0.0000
   2867.0000       1.0000       8.3829       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       8.3829       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       1.8551      17.4475     -20.3530      -3.9157      -2.5949       0.0000       0.1878       0.0000
   2868.0000       1.0000       3.3520       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       3.3520       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       1.6443      17.4475     -15.8809      -3.3506      -2.3606       0.0000       0.1674       0.0000
   2869.0000       1.0000       1.1762       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.1762       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       1.6322      17.4475     -13.4599      -3.2387      -2.2204       0.0000       0.1661       0.0000
   2870.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       1.6588      17.4475     -12.3534      -3.1569      -2.1753       0.0000       0.1688       0.0000
   2871.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       1.6261      17.4475     -12.1741      -3.1988      -2.2222       0.0000       0.1655       0.0000
   2872.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       1.6138      17.4475     -11.3590      -3.9821      -2.2056       0.0000       0.1642       0.0000
   2873.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       1.4549      17.4475     -11.0890      -3.8337      -2.2318       0.0000       0.1481       0.0000
   2874.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       1.1988      17.4475     -10.9029      -3.8195      -2.2762       0.0000       0.1220       0.0000
   2875.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.6469       1.5003      -0.2481      -4.1364       0.0000       0.0000       0.0658       0.0000
   2876.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0935       1.5003       2.4131      -4.0102       0.0000       0.0000       0.0095       0.0000
   2877.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       2.6225      -4.0405       0.0000       0.0000       0.0000       0.0000
   2878.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       2.6714      -3.9075       0.0000       0.0000       0.0000       0.0000
   2879.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       2.6241      -3.7692       0.0000       0.0000       0.0000       0.0000
   2880.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       2.5962      -3.7148       0.0000       0.0000       0.0000       0.0000
   2881.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       2.8727      -3.9828       0.0000       0.0000       0.0000       0.0000
   2882.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       3.0398      -4.0393       0.0000       0.0000       0.0000       0.0000
   2883.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       2.9094      -3.8620       0.0000       0.0000       0.0000       0.0000
   2884.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       2.6824      -3.6517       0.0000       0.0000       0.0000       0.0000
   2885.0000       0.0000       0.5211       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.5211       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       2.4396      -3.5891       0.0000       0.0000       0.0000       0.0000
   2886.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       4.7366       1.5003      -1.5912      -3.5685       0.0000       0.0000       0.4851       0.0000
   2887.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       6.4747       1.5003      -3.5337      -3.5092       0.0000       0.0000       0.6602       0.0000
   2888.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       5.0696       1.5003      -2.5917      -3.4849       0.0000       0.0000       0.5169       0.0000
   2889.0000       1.0000      34.3527       0.0000       0.0000       0.0725       0.0000       0.0000       0.0000      34.4252       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       3.4228      17.4475     -35.1908      -5.4145      -2.9032       0.0000       0.3477       0.0000
   2890.0000       1.0000      15.3104       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      15.3104       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       2.3250      17.4475     -26.2444      -5.2925      -2.8483       0.0000       0.2351       0.0000
   2891.0000       1.0000       7.1852       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       7.1852       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       1.7606      17.4475     -17.7836      -4.9392      -2.5229       0.0000       0.1786       0.0000
   2892.0000       1.0000       2.0891       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       2.0891       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       1.6239      17.4475     -14.0230      -3.6660      -2.3052       0.0000       0.1653       0.0000
   2893.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       1.5968      17.4475     -12.2088      -3.1674      -2.2154       0.0000       0.1625       0.0000
   2894.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       1.5998      17.4475     -12.0301      -3.1995      -2.2801       0.0000       0.1628       0.0000
   2895.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       1.5175      17.4475     -11.3368      -3.8133      -2.2887       0.0000       0.1544       0.0000
   2896.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       1.6170      17.4475     -11.4552      -3.4938      -2.3486       0.0000       0.1646       0.0000
   2897.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       1.5169      17.4475     -11.5319      -3.3749      -2.4237       0.0000       0.1544       0.0000
   2898.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       1.1974      17.4475     -10.9587      -3.6193      -2.4661       0.0000       0.1219       0.0000
   2899.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.6541       1.5003      -0.8423      -3.4758       0.0000       0.0000       0.0666       0.0000
   2900.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.1007       1.5003       1.7065      -3.4212       0.0000       0.0000       0.0103       0.0000
   2901.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       2.1010      -3.6412       0.0000       0.0000       0.0000       0.0000
   2902.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       2.4625      -3.8511       0.0000       0.0000       0.0000       0.0000
   2903.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       3.0062      -4.2791       0.0000       0.0000       0.0000       0.0000
   2904.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       3.3590      -4.4608       0.0000       0.0000       0.0000       0.0000
   2905.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       3.6407      -4.6805       0.0000       0.0000       0.0000       0.0000
   2906.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       3.9460      -4.9168       0.0000       0.0000       0.0000       0.0000
   2907.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       4.2507      -5.1674       0.0000       0.0000       0.0000       0.0000
   2908.0000       0.0000       0.9856       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.9856       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       4.3562      -5.5191       0.0000       0.0000       0.0000       0.0000
   2909.0000       0.0000       4.7224       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       4.7224       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       0.0000       1.5003       1.7492      -6.0160       0.0000       0.0000       0.0000       0.0000
   2910.0000       0.0000       1.6920       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.6920       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       5.6089       1.5003      -1.9008      -5.9384       0.0000       0.0000       0.5758       0.0000
   2911.0000       0.0000       0.0428       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0428       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       6.4963       1.5003      -1.9713      -5.2000       0.0000       0.0000       0.6645       0.0000
   2912.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.5003       0.0000       0.0000       1.5003       5.4603       1.5003      -1.7463      -4.4148       0.0000       0.0000       0.5574       0.0000
   2913.0000       1.0000      37.8390       0.0000       0.0000       0.1378       0.0000       0.0000       0.0000      37.9767       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       3.5873      17.4475     -37.4927      -5.7221      -2.9711       0.0000       0.3639       0.0000
   2914.0000       1.0000      16.2160       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      16.2160       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       2.5625      17.4475     -27.8462      -5.0281      -2.9088       0.0000       0.2573       0.0000
   2915.0000       1.0000       6.7528       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       6.7528       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       1.6586      17.4475     -18.2474      -4.1525      -2.5452       0.0000       0.1678       0.0000
   2916.0000       1.0000       2.2689       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       2.2689       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       1.4428      17.4475     -14.4178      -3.3280      -2.3344       0.0000       0.1468       0.0000
   2917.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       1.4725      17.4475     -12.7152      -2.6134      -2.2380       0.0000       0.1499       0.0000
   2918.0000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.3858       1.5003       0.0000       1.3416      13.2278       1.5050      17.4475     -12.5945      -2.0703      -3.0707       0.0000       0.1532       0.0000
