 	0-1                                                                                                                                                                                                                                                                                                         	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	%                                                                                                                                                                                                                                                                                                           	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	1/h                                                                                                                                                                                                                                                                                                         	m3                                                                                                                                                                                                                                                                                                          	0/1                                                                                                                                                                                                                                                                                                         	0                                                                                                                                                                                                                                                                                                           	
Period	Occupation_OFFICE_SW     	Tamb                     	X_amb                    	Tamb_m24                 	Tamb_g24                 	Tset_cl_OFFICE_SW        	Tset_ht_OFFICE_SW        	Tair_OFFICE_SW           	Top_OFFICE_SW            	ATop_OFFICE_SW           	ATair_OFFICE_SW          	Tdp_OFFICE_SW            	X_OFFICE_SW              	Arh_OFFICE_SW            	Tsup_al_OFFICE_SW        	Tout_al_OFFICE_SW        	Tsurf_al_OFFICE_SW       	Tsup_mv_OFFICE_SW        	X_mv_OFFICE_SW           	Tearthd_OFFICE_SW        	Thrc_OFFICE_SW           	ACR_tot_OFFICE_SW        	Vol_OFFICE_SW            	SHD_active_OFFICE_SW     	Zero                     	
    992.0000       0.0000       0.6125       2.9950       3.6846       2.6599      26.0000      20.0000      18.3463      17.2021       0.0000       0.0000      -1.8433       3.2352       0.0000       0.0000       0.0000       0.0000       0.6125       2.9950       0.6125      13.9128       0.5000     436.5000       0.0000       0.0000
    993.0000       0.0000       0.7875       3.1236       3.3395       2.6599      26.0000      20.0000      18.2354      17.2080       0.0000       0.0000      -1.9406       3.2089       0.0000       0.0000       0.0000       0.0000       0.7875       3.1236       0.7875      13.8734       0.5000     436.5000       0.0000       0.0000
    994.0000       0.0000       1.0375       3.0783       3.0449       2.6599      26.0000      20.0000      18.1142      17.2059       0.0000       0.0000      -1.9962       3.1939       0.0000       0.0000       0.0000       0.0000       1.0375       3.0783       1.0375      13.8450       0.5000     436.5000       0.0000       0.0000
    995.0000       0.0000       1.4500       2.9716       2.8165       2.6599      26.0000      20.0000      18.0244      17.2028       0.0000       0.0000      -2.0913       3.1685       0.0000       0.0000       0.0000       0.0000       1.4500       2.9716       1.4500      13.8808       0.5000     436.5000       0.0000       0.0000
    996.0000       0.0000       1.6750       2.8172       2.6094       2.6599      26.0000      20.0000      17.9521      17.2023       0.0000       0.0000      -2.2540       3.1254       0.0000       0.0000       0.0000       0.0000       1.6750       2.8172       1.6750      13.8828       0.5000     436.5000       0.0000       0.0000
    997.0000       0.0000       2.1875       2.7845       2.4431       2.6599      26.0000      20.0000      17.8964      17.2019       0.0000       0.0000      -2.4462       3.0751       0.0000       0.0000       0.0000       0.0000       2.1875       2.7845       2.1875      13.9692       0.5000     436.5000       0.0000       0.0000
    998.0000       0.0000       2.0375       2.7054       2.3192       2.6599      26.0000      20.0000      17.8713      17.1999       0.0000       0.0000      -2.6468       3.0235       0.0000       0.0000       0.0000       0.0000       2.0375       2.7054       2.0375      13.9128       0.5000     436.5000       0.0000       0.0000
    999.0000       0.0000       1.5375       2.8107       2.1741       2.6599      26.0000      20.0000      17.8984      17.1972       0.0000       0.0000      -2.8151       2.9808       0.0000       0.0000       0.0000       0.0000       1.5375       2.8107       1.5375      13.8082       0.5000     436.5000       0.0000       0.0000
   1000.0000       0.0000       1.7625       2.9804       2.0368       2.6599      26.0000      20.0000      17.9330      17.1973       0.0000       0.0000      -2.8564       2.9705       0.0000       0.0000       0.0000       0.0000       1.7625       2.9804       1.7625      13.8904       0.5000     436.5000       0.0000       0.0000
   1001.0000       0.0000       1.7625       2.7607       1.9334       2.6599      26.0000      20.0000      17.9799      17.1976       0.0000       0.0000      -2.9056       2.9581       0.0000       0.0000       0.0000       0.0000       1.7625       2.7607       1.7625      13.9255       0.5000     436.5000       0.0000       0.0000
   1002.0000       0.0000       1.0750       2.5194       1.8252       2.6599      26.0000      20.0000      18.0983      17.1902       0.0000       0.0000      -3.1177       2.9055       0.0000       0.0000       0.0000       0.0000       1.0750       2.5194       1.0750      13.8424       0.5000     436.5000       0.0000       0.0000
   1003.0000       0.0000       1.1625       2.6688       1.7191       2.6599      26.0000      20.0000      18.2194      17.1962       0.0000       0.0000      -3.3213       2.8558       0.0000       0.0000       0.0000       0.0000       1.1625       2.6688       1.1625      13.9552       0.5000     436.5000       0.0000       0.0000
   1004.0000       0.0000       0.6375       2.7670       1.6191       2.6599      26.0000      20.0000      18.3089      17.1973       0.0000       0.0000      -3.4057       2.8354       0.0000       0.0000       0.0000       0.0000       0.6375       2.7670       0.6375      13.8911       0.5000     436.5000       0.0000       0.0000
   1005.0000       0.0000       0.2625       2.8907       1.5297       2.6599      26.0000      20.0000      18.3711      17.1982       0.0000       0.0000      -3.4076       2.8349       0.0000       0.0000       0.0000       0.0000       0.2625       2.8907       0.2625      13.8440       0.5000     436.5000       0.0000       0.0000
   1006.0000       0.0000       0.2625       2.9150       1.4474       2.6599      26.0000      20.0000      18.4093      17.1990       0.0000       0.0000      -3.3585       2.8468       0.0000       0.0000       0.0000       0.0000       0.2625       2.9150       0.2625      13.8726       0.5000     436.5000       0.0000       0.0000
   1007.0000       0.0000       0.0500       2.8503       1.3565       2.6599      26.0000      20.0000      18.4383      17.1987       0.0000       0.0000      -3.3344       2.8526       0.0000       0.0000       0.0000       0.0000       0.0500       2.8503       0.0500      13.8412       0.5000     436.5000       0.0000       0.0000
   1008.0000       0.0000      -0.5000       2.7887       1.2575       2.5838      26.0000      20.0000      18.4683      17.1979       0.0000       0.0000      -3.3570       2.8471       0.0000       0.0000       0.0000       0.0000      -0.5000       2.7887      -0.5000      13.7263       0.5000     436.5000       0.0000       0.0000
   1009.0000       0.0000      -0.9875       2.7695       1.1455       2.3557      26.0000      20.0000      18.5010      17.1986       0.0000       0.0000      -3.4047       2.8356       0.0000       0.0000       0.0000       0.0000      -0.9875       2.7695      -0.9875      13.5135       0.5000     436.5000       0.0000       0.0000
   1010.0000       0.0000      -0.8625       2.8514       1.0293       2.3557      26.0000      20.0000      18.5223      17.1999       0.0000       0.0000      -3.4224       2.8314       0.0000       0.0000       0.0000       0.0000      -0.8625       2.8514      -0.8625      13.6567       0.5000     436.5000       0.0000       0.0000
   1011.0000       0.0000      -1.0000       2.9277       0.9093       2.3557      26.0000      20.0000      18.5404      17.1991       0.0000       0.0000      -3.3859       2.8402       0.0000       0.0000       0.0000       0.0000      -1.0000       2.9277      -1.0000      13.5404       0.5000     436.5000       0.0000       0.0000
   1012.0000       0.0000      -1.1500       3.0722       0.7854       2.3557      26.0000      20.0000      18.5566      17.1981       0.0000       0.0000      -3.2856       2.8644       0.0000       0.0000       0.0000       0.0000      -1.1500       3.0722      -1.1500      13.4066       0.5000     436.5000       0.0000       0.0000
   1013.0000       0.0000      -1.0250       3.2089       0.6750       2.3557      26.0000      20.0000      18.5686      17.1981       0.0000       0.0000      -3.1074       2.9080       0.0000       0.0000       0.0000       0.0000      -1.0250       3.2089      -1.0250      13.5436       0.5000     436.5000       0.0000       0.0000
   1014.0000       0.0000      -0.9750       3.2354       0.5733       2.3557      26.0000      20.0000      18.5797      17.1982       0.0000       0.0000      -2.9104       2.9569       0.0000       0.0000       0.0000       0.0000      -0.9750       3.2354      -0.9750      13.6047       0.5000     436.5000       0.0000       0.0000
   1015.0000       0.0000      -0.8500       3.2605       0.4847       2.3557      26.0000      20.0000      18.5880      17.1986       0.0000       0.0000      -2.7298       3.0024       0.0000       0.0000       0.0000       0.0000      -0.8500       3.2605      -0.8500      13.7237       0.5000     436.5000       0.0000       0.0000
   1016.0000       0.0000      -0.9750       3.1568       0.4147       2.3557      26.0000      20.0000      18.5814      17.2016       0.0000       0.0000      -2.6019       3.0350       0.0000       0.0000       0.0000       0.0000      -0.9750       3.1568      -0.9750      13.6064       0.5000     436.5000       0.0000       0.0000
   1017.0000       1.0000      -1.0250       3.0262       0.3440       2.3557      26.0000      20.0000      22.5705      19.9432      19.9432      22.5705       0.5367       3.9351      23.2011       0.0000       0.0000       0.0000      24.0000       4.0000      -1.0250      16.6716       2.4800     436.5000       0.0000       0.0000
   1018.0000       1.0000      -1.2000       2.9267       0.2581       2.3557      26.0000      20.0000      22.5171      20.2335      20.2335      22.5171       3.8930       4.9954      29.5865       0.0000       0.0000       0.0000      24.0000       4.0000      -1.2000      16.5878       2.4800     436.5000       0.0000       0.0000
   1019.0000       1.0000      -1.3375       2.7957       0.1496       2.3557      26.0000      20.0000      22.0975      20.2148      20.2148      22.0975       5.1309       5.4458      33.0584       0.0000       0.0000       0.0000      24.0000       4.0000      -1.3375      16.2388       2.4800     436.5000       0.0000       0.0000
   1020.0000       1.0000      -1.1250       2.7163       0.0329       2.3557      26.0000      20.0000      21.8640      20.2075      20.2075      21.8640       5.6115       5.6311      34.6633       0.0000       0.0000       0.0000      24.0000       4.0000      -1.1250      16.1167       2.4800     436.5000       0.0000       0.0000
   1021.0000       1.0000      -0.9375       2.6584      -0.0932       2.3557      26.0000      20.0000      21.7290      20.2029      20.2029      21.7290       5.7966       5.7041      35.3988       0.0000       0.0000       0.0000      24.0000       4.0000      -0.9375      16.0624       2.4800     436.5000       0.0000       0.0000
   1022.0000       1.0000      -0.4750       2.7218      -0.2095       2.3557      26.0000      20.0000      21.6416      20.2022      20.2022      21.6416       5.8810       5.7377      35.7964       0.0000       0.0000       0.0000      24.0000       4.0000      -0.4750      16.1124       2.4800     436.5000       0.0000       0.0000
   1023.0000       1.0000      -0.3750       2.7399      -0.2970       2.3557      26.0000      20.0000      21.5677      20.2100      20.2100      21.5677       5.9298       5.7572      36.0796       0.0000       0.0000       0.0000      24.0000       4.0000      -0.3750      16.0820       2.4800     436.5000       0.0000       0.0000
   1024.0000       1.0000      -0.3250       2.7696      -0.3786       2.3557      26.0000      20.0000      21.6328      20.2644      20.2644      21.6328       5.9580       5.7685      36.0063       0.0000       0.0000       0.0000      24.0000       4.0000      -0.3250      16.1434       2.4800     436.5000       0.0000       0.0000
   1025.0000       1.0000      -0.9375       2.7502      -0.4830       2.3557      26.0000      20.0000      21.7339      20.3161      20.3161      21.7339       5.9705       5.7736      35.8149       0.0000       0.0000       0.0000      24.0000       4.0000      -0.9375      16.0661       2.4800     436.5000       0.0000       0.0000
   1026.0000       1.0000      -1.2750       2.7635      -0.5870       2.3557      26.0000      20.0000      22.0057      20.5288      20.5288      22.0057       5.9759       5.7757      35.2388       0.0000       0.0000       0.0000      24.0000       4.0000      -1.2750      16.1856       2.4800     436.5000       0.0000       0.0000
   1027.0000       0.0000      -1.6250       2.6883      -0.6933       2.3557      26.0000      20.0000      19.1471      18.4889       0.0000       0.0000       5.3611       5.5350       0.0000       0.0000       0.0000       0.0000      -1.6250       2.6883      -1.6250      13.4763       0.5000     436.5000       0.0000       0.0000
   1028.0000       0.0000      -3.1875       2.4477      -0.8363       2.3557      26.0000      20.0000      17.5315      17.2266       0.0000       0.0000       4.1354       5.0794       0.0000       0.0000       0.0000       0.0000      -3.1875       2.4477      -3.1875      10.3440       0.5000     436.5000       0.0000       0.0000
   1029.0000       0.0000      -4.2500       2.2957      -1.0144       2.3557      26.0000      20.0000      17.8551      17.1854       0.0000       0.0000       2.9213       4.6621       0.0000       0.0000       0.0000       0.0000      -4.2500       2.2957      -4.2500       9.6051       0.5000     436.5000       0.0000       0.0000
   1030.0000       0.0000      -4.8125       2.2351      -1.2185       2.3557      26.0000      20.0000      18.0886      17.1910       0.0000       0.0000       1.7616       4.2929       0.0000       0.0000       0.0000       0.0000      -4.8125       2.2351      -4.8125       9.2761       0.5000     436.5000       0.0000       0.0000
   1031.0000       0.0000      -4.7500       2.2726      -1.4257       2.3557      26.0000      20.0000      18.2305      17.1949       0.0000       0.0000       0.7015       3.9790       0.0000       0.0000       0.0000       0.0000      -4.7500       2.2726      -4.7500       9.4805       0.5000     436.5000       0.0000       0.0000
   1032.0000       0.0000      -4.3000       2.3651      -1.6010       2.0777      26.0000      20.0000      18.3234      17.1974       0.0000       0.0000      -0.1645       3.7240       0.0000       0.0000       0.0000       0.0000      -4.3000       2.3651      -4.3000      10.0234       0.5000     436.5000       0.0000       0.0000
   1033.0000       0.0000      -3.8250       2.4627      -1.7325       1.2435      26.0000      20.0000      18.3880      17.1979       0.0000       0.0000      -0.8255       3.5233       0.0000       0.0000       0.0000       0.0000      -3.8250       2.4627      -3.8250      10.5630       0.5000     436.5000       0.0000       0.0000
   1034.0000       0.0000      -3.5375       2.5235      -1.8450       1.2435      26.0000      20.0000      18.4404      17.1980       0.0000       0.0000      -1.3719       3.3659       0.0000       0.0000       0.0000       0.0000      -3.5375       2.5235      -3.5375      10.9029       0.5000     436.5000       0.0000       0.0000
   1035.0000       0.0000      -3.5250       2.5262      -1.9525       1.2435      26.0000      20.0000      18.4897      17.1979       0.0000       0.0000      -1.8358       3.2374       0.0000       0.0000       0.0000       0.0000      -3.5250       2.5262      -3.5250      10.9647       0.5000     436.5000       0.0000       0.0000
   1036.0000       0.0000      -3.6875       2.4916      -2.0573       1.2435      26.0000      20.0000      18.5386      17.1978       0.0000       0.0000      -2.2535       3.1256       0.0000       0.0000       0.0000       0.0000      -3.6875       2.4916      -3.6875      10.8511       0.5000     436.5000       0.0000       0.0000
   1037.0000       0.0000      -3.8125       2.4686      -2.1692       1.2435      26.0000      20.0000      18.5852      17.1979       0.0000       0.0000      -2.6364       3.0263       0.0000       0.0000       0.0000       0.0000      -3.8125       2.4686      -3.8125      10.7727       0.5000     436.5000       0.0000       0.0000
   1038.0000       0.0000      -3.9875       2.4525      -2.2912       1.2435      26.0000      20.0000      18.6297      17.1981       0.0000       0.0000      -2.9809       2.9394       0.0000       0.0000       0.0000       0.0000      -3.9875       2.4525      -3.9875      10.6422       0.5000     436.5000       0.0000       0.0000
   1039.0000       0.0000      -4.1000       2.4324      -2.4234       1.2435      26.0000      20.0000      18.6702      17.1983       0.0000       0.0000      -3.2913       2.8631       0.0000       0.0000       0.0000       0.0000      -4.1000       2.4324      -4.1000      10.5702       0.5000     436.5000       0.0000       0.0000
   1040.0000       0.0000      -4.1875       2.4077      -2.5583       1.2435      26.0000      20.0000      18.6897      17.2011       0.0000       0.0000      -3.5739       2.7952       0.0000       0.0000       0.0000       0.0000      -4.1875       2.4077      -4.1875      10.5022       0.5000     436.5000       0.0000       0.0000
   1041.0000       1.0000      -4.1875       2.3677      -2.6912       1.2435      26.0000      20.0000      22.6970      19.9437      19.9437      22.6970      -0.2588       3.7015      21.6534       0.0000       0.0000       0.0000      24.0000       4.0000      -4.1875      14.5095       2.4800     436.5000       0.0000       0.0000
   1042.0000       1.0000      -4.0250       2.3873      -2.8156       1.2435      26.0000      20.0000      22.6589      20.2320      20.2320      22.6589       3.4004       4.8255      28.3427       0.0000       0.0000       0.0000      24.0000       4.0000      -4.0250      14.6339       2.4800     436.5000       0.0000       0.0000
   1043.0000       1.0000      -3.4625       2.4474      -2.9145       1.2435      26.0000      20.0000      22.2418      20.2152      20.2152      22.2418       4.8049       5.3231      32.0377       0.0000       0.0000       0.0000      24.0000       4.0000      -3.4625      14.7793       2.4800     436.5000       0.0000       0.0000
   1044.0000       1.0000      -3.2125       2.3986      -3.0006       1.2435      26.0000      20.0000      22.0108      20.2076      20.2076      22.0108       5.3794       5.5407      33.8075       0.0000       0.0000       0.0000      24.0000       4.0000      -3.2125      14.7983       2.4800     436.5000       0.0000       0.0000
   1045.0000       1.0000      -3.1000       2.3596      -3.0888       1.2435      26.0000      20.0000      21.8991      20.2011      20.2011      21.8991       5.6094       5.6302      34.5832       0.0000       0.0000       0.0000      24.0000       4.0000      -3.1000      14.7991       2.4800     436.5000       0.0000       0.0000
   1046.0000       1.0000      -3.0250       2.3452      -3.1889       1.2435      26.0000      20.0000      21.8272      20.2016      20.2016      21.8272       5.7022       5.6668      34.9586       0.0000       0.0000       0.0000      24.0000       4.0000      -3.0250      14.8022       2.4800     436.5000       0.0000       0.0000
   1047.0000       1.0000      -3.0875       2.3219      -3.2998       1.2435      26.0000      20.0000      21.7803      20.2013      20.2013      21.7803       5.7378       5.6808      35.1451       0.0000       0.0000       0.0000      24.0000       4.0000      -3.0875      14.6928       2.4800     436.5000       0.0000       0.0000
   1048.0000       1.0000      -3.1125       2.2733      -3.4161       1.2435      26.0000      20.0000      21.7482      20.2007      20.2007      21.7482       5.7420       5.6825      35.2242       0.0000       0.0000       0.0000      24.0000       4.0000      -3.1125      14.6357       2.4800     436.5000       0.0000       0.0000
   1049.0000       1.0000      -3.2000       2.2529      -3.5192       1.2435      26.0000      20.0000      21.7207      20.2010      20.2010      21.7207       5.7338       5.6792      35.2636       0.0000       0.0000       0.0000      24.0000       4.0000      -3.2000      14.5207       2.4800     436.5000       0.0000       0.0000
   1050.0000       1.0000      -3.3250       2.2578      -3.6065       1.2435      26.0000      20.0000      21.7505      20.2850      20.2850      21.7505       5.7290       5.6773      35.1877       0.0000       0.0000       0.0000      24.0000       4.0000      -3.3250      14.4255       2.4800     436.5000       0.0000       0.0000
   1051.0000       0.0000      -3.5625       2.2689      -3.6918       1.2435      26.0000      20.0000      18.7829      18.1651       0.0000       0.0000       5.0271       5.4077       0.0000       0.0000       0.0000       0.0000      -3.5625       2.2689      -3.5625      11.2204       0.5000     436.5000       0.0000       0.0000
   1052.0000       0.0000      -3.6125       2.3327      -3.7349       1.2435      26.0000      20.0000      17.6059      17.1672       0.0000       0.0000       3.7136       4.9308       0.0000       0.0000       0.0000       0.0000      -3.6125       2.3327      -3.6125       9.9934       0.5000     436.5000       0.0000       0.0000
   1053.0000       0.0000      -3.7250       2.3451      -3.7253       1.2435      26.0000      20.0000      18.0033      17.1881       0.0000       0.0000       2.5278       4.5336       0.0000       0.0000       0.0000       0.0000      -3.7250       2.3451      -3.7250      10.2783       0.5000     436.5000       0.0000       0.0000
   1054.0000       0.0000      -3.9750       2.3229      -3.6935       1.2435      26.0000      20.0000      18.2033      17.1936       0.0000       0.0000       1.4420       4.1959       0.0000       0.0000       0.0000       0.0000      -3.9750       2.3229      -3.9750      10.2283       0.5000     436.5000       0.0000       0.0000
   1055.0000       0.0000      -4.1000       2.3218      -3.6620       1.2435      26.0000      20.0000      18.3283      17.1962       0.0000       0.0000       0.4519       3.9082       0.0000       0.0000       0.0000       0.0000      -4.1000       2.3218      -4.1000      10.2283       0.5000     436.5000       0.0000       0.0000
   1056.0000       0.0000      -4.2000       2.3054      -3.6486       0.8973      26.0000      20.0000      18.4197      17.1968       0.0000       0.0000      -0.3576       3.6635       0.0000       0.0000       0.0000       0.0000      -4.2000       2.3054      -4.2000      10.2197       0.5000     436.5000       0.0000       0.0000
   1057.0000       0.0000      -4.3000       2.2858      -3.6597      -0.1410      26.0000      20.0000      18.4947      17.1972       0.0000       0.0000      -1.0654       3.4535       0.0000       0.0000       0.0000       0.0000      -4.3000       2.2858      -4.3000      10.1947       0.5000     436.5000       0.0000       0.0000
   1058.0000       0.0000      -4.4125       2.2640      -3.6906      -0.1410      26.0000      20.0000      18.5592      17.1975       0.0000       0.0000      -1.7075       3.2726       0.0000       0.0000       0.0000       0.0000      -4.4125       2.2640      -4.4125      10.1467       0.5000     436.5000       0.0000       0.0000
   1059.0000       0.0000      -4.5750       2.2359      -3.7326      -0.1410      26.0000      20.0000      18.6170      17.1977       0.0000       0.0000      -2.2933       3.1153       0.0000       0.0000       0.0000       0.0000      -4.5750       2.2359      -4.5750      10.0420       0.5000     436.5000       0.0000       0.0000
   1060.0000       0.0000      -4.6000       2.2537      -3.7732      -0.1410      26.0000      20.0000      18.6664      17.1981       0.0000       0.0000      -2.8140       2.9813       0.0000       0.0000       0.0000       0.0000      -4.6000       2.2537      -4.6000      10.0664       0.5000     436.5000       0.0000       0.0000
   1061.0000       0.0000      -4.6000       2.2761      -3.8080      -0.1410      26.0000      20.0000      18.7088      17.1984       0.0000       0.0000      -3.2570       2.8715       0.0000       0.0000       0.0000       0.0000      -4.6000       2.2761      -4.6000      10.1088       0.5000     436.5000       0.0000       0.0000
   1062.0000       0.0000      -4.6000       2.2794      -3.8362      -0.1410      26.0000      20.0000      18.7455      17.1986       0.0000       0.0000      -3.6362       2.7805       0.0000       0.0000       0.0000       0.0000      -4.6000       2.2794      -4.6000      10.1455       0.5000     436.5000       0.0000       0.0000
   1063.0000       0.0000      -4.6000       2.2794      -3.8587      -0.1410      26.0000      20.0000      18.7777      17.1987       0.0000       0.0000      -3.9659       2.7036       0.0000       0.0000       0.0000       0.0000      -4.6000       2.2794      -4.6000      10.1777       0.5000     436.5000       0.0000       0.0000
   1064.0000       0.0000      -4.5750       2.2842      -3.8767      -0.1410      26.0000      20.0000      18.7876      17.2022       0.0000       0.0000      -4.2511       2.6386       0.0000       0.0000       0.0000       0.0000      -4.5750       2.2842      -4.5750      10.2126       0.5000     436.5000       0.0000       0.0000
   1065.0000       1.0000      -4.3250       2.3304      -3.8873      -0.1410      26.0000      20.0000      22.8809      19.9427      19.9427      22.8809      -0.6479       3.5939      20.7930       0.0000       0.0000       0.0000      24.0000       4.0000      -4.3250      14.5559       2.4800     436.5000       0.0000       0.0000
   1066.0000       1.0000      -3.6250       2.4420      -3.8786      -0.1410      26.0000      20.0000      22.7921      20.2318      20.2318      22.7921       3.2669       4.7807      27.8559       0.0000       0.0000       0.0000      24.0000       4.0000      -3.6250      15.1671       2.4800     436.5000       0.0000       0.0000
   1067.0000       1.0000      -3.0375       2.4857      -3.8603      -0.1410      26.0000      20.0000      22.3678      20.2150      20.2150      22.3678       4.7667       5.3090      31.7093       0.0000       0.0000       0.0000      24.0000       4.0000      -3.0375      15.3303       2.4800     436.5000       0.0000       0.0000
   1068.0000       1.0000      -2.7375       2.4668      -3.8413      -0.1410      26.0000      20.0000      22.1149      20.2095      20.2095      22.1149       5.3790       5.5406      33.5929       0.0000       0.0000       0.0000      24.0000       4.0000      -2.7375      15.3774       2.4800     436.5000       0.0000       0.0000
   1069.0000       1.0000      -2.6500       2.4396      -3.8225      -0.1410      26.0000      20.0000      21.9395      20.2059      20.2059      21.9395       5.6313       5.6389      34.5505       0.0000       0.0000       0.0000      24.0000       4.0000      -2.6500      15.2895       2.4800     436.5000       0.0000       0.0000
   1070.0000       1.0000      -2.3625       2.4217      -3.7983      -0.1410      26.0000      20.0000      21.8205      20.2033      20.2033      21.8205       5.7346       5.6796      35.0513       0.0000       0.0000       0.0000      24.0000       4.0000      -2.3625      15.4580       2.4800     436.5000       0.0000       0.0000
   1071.0000       1.0000      -2.4500       2.3808      -3.7701      -0.1410      26.0000      20.0000      21.7518      20.2008      20.2008      21.7518       5.7704       5.6937      35.2857       0.0000       0.0000       0.0000      24.0000       4.0000      -2.4500      15.3018       2.4800     436.5000       0.0000       0.0000
   1072.0000       1.0000      -2.8625       2.3701      -3.7535      -0.1410      26.0000      20.0000      21.7324      20.1988      20.1988      21.7324       5.7785       5.6970      35.3473       0.0000       0.0000       0.0000      24.0000       4.0000      -2.8625      14.8699       2.4800     436.5000       0.0000       0.0000
   1073.0000       1.0000      -3.1125       2.3826      -3.7478      -0.1410      26.0000      20.0000      21.7181      20.2003      20.2003      21.7181       5.7835       5.6989      35.3903       0.0000       0.0000       0.0000      24.0000       4.0000      -3.1125      14.6056       2.4800     436.5000       0.0000       0.0000
   1074.0000       1.0000      -3.3750       2.3908      -3.7482      -0.1410      26.0000      20.0000      21.7919      20.3040      20.3040      21.7919       5.7881       5.7007      35.2422       0.0000       0.0000       0.0000      24.0000       4.0000      -3.3750      14.4169       2.4800     436.5000       0.0000       0.0000
   1075.0000       0.0000      -3.5250       2.4310      -3.7478      -0.1410      26.0000      20.0000      18.8117      18.1692       0.0000       0.0000       5.1232       5.4440       0.0000       0.0000       0.0000       0.0000      -3.5250       2.4310      -3.5250      11.2867       0.5000     436.5000       0.0000       0.0000
   1076.0000       0.0000      -3.7875       2.3878      -3.7513      -0.1410      26.0000      20.0000      17.6325      17.1668       0.0000       0.0000       3.8507       4.9786       0.0000       0.0000       0.0000       0.0000      -3.7875       2.3878      -3.7875       9.8450       0.5000     436.5000       0.0000       0.0000
   1077.0000       0.0000      -4.0000       2.3484      -3.7618      -0.1410      26.0000      20.0000      18.0343      17.1880       0.0000       0.0000       2.6634       4.5775       0.0000       0.0000       0.0000       0.0000      -4.0000       2.3484      -4.0000      10.0343       0.5000     436.5000       0.0000       0.0000
   1078.0000       0.0000      -4.1875       2.3344      -3.7718      -0.1410      26.0000      20.0000      18.2344      17.1937       0.0000       0.0000       1.5682       4.2339       0.0000       0.0000       0.0000       0.0000      -4.1875       2.3344      -4.1875      10.0469       0.5000     436.5000       0.0000       0.0000
   1079.0000       0.0000      -4.3625       2.3229      -3.7810      -0.1410      26.0000      20.0000      18.3592      17.1961       0.0000       0.0000       0.5719       3.9420       0.0000       0.0000       0.0000       0.0000      -4.3625       2.3229      -4.3625       9.9967       0.5000     436.5000       0.0000       0.0000
   1080.0000       0.0000      -4.8500       2.2312      -3.8019      -0.4097      26.0000      20.0000      18.4572      17.1963       0.0000       0.0000      -0.2827       3.6865       0.0000       0.0000       0.0000       0.0000      -4.8500       2.2312      -4.8500       9.6072       0.5000     436.5000       0.0000       0.0000
   1081.0000       0.0000      -5.1500       2.1775      -3.8342      -1.2157      26.0000      20.0000      18.5387      17.1968       0.0000       0.0000      -1.0477       3.4587       0.0000       0.0000       0.0000       0.0000      -5.1500       2.1775      -5.1500       9.3887       0.5000     436.5000       0.0000       0.0000
   1082.0000       0.0000      -5.5750       2.1171      -3.8789      -1.2157      26.0000      20.0000      18.6134      17.1971       0.0000       0.0000      -1.7665       3.2565       0.0000       0.0000       0.0000       0.0000      -5.5750       2.1171      -5.5750       9.0384       0.5000     436.5000       0.0000       0.0000
   1083.0000       0.0000      -5.3500       2.1645      -3.9180      -1.2157      26.0000      20.0000      18.6690      17.1981       0.0000       0.0000      -2.4104       3.0847       0.0000       0.0000       0.0000       0.0000      -5.3500       2.1645      -5.3500       9.3190       0.5000     436.5000       0.0000       0.0000
   1084.0000       0.0000      -5.3000       2.1950      -3.9474      -1.2157      26.0000      20.0000      18.7162      17.1983       0.0000       0.0000      -2.9544       2.9461       0.0000       0.0000       0.0000       0.0000      -5.3000       2.1950      -5.3000       9.4162       0.5000     436.5000       0.0000       0.0000
   1085.0000       0.0000      -5.3000       2.2162      -3.9766      -1.2157      26.0000      20.0000      18.7569      17.1985       0.0000       0.0000      -3.4178       2.8326       0.0000       0.0000       0.0000       0.0000      -5.3000       2.2162      -5.3000       9.4569       0.5000     436.5000       0.0000       0.0000
   1086.0000       0.0000      -5.3250       2.2114      -4.0061      -1.2157      26.0000      20.0000      18.7930      17.1984       0.0000       0.0000      -3.8169       2.7381       0.0000       0.0000       0.0000       0.0000      -5.3250       2.2114      -5.3250       9.4680       0.5000     436.5000       0.0000       0.0000
   1087.0000       0.0000      -5.4875       2.1629      -4.0403      -1.2157      26.0000      20.0000      18.8280      17.1981       0.0000       0.0000      -4.1852       2.6535       0.0000       0.0000       0.0000       0.0000      -5.4875       2.1629      -5.4875       9.3405       0.5000     436.5000       0.0000       0.0000
