 	0-1                                                                                                                                                                                                                                                                                                         	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	%                                                                                                                                                                                                                                                                                                           	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	1/h                                                                                                                                                                                                                                                                                                         	m3                                                                                                                                                                                                                                                                                                          	0/1                                                                                                                                                                                                                                                                                                         	0                                                                                                                                                                                                                                                                                                           	
Period	Occupation_OFFICE_NE     	Tamb                     	X_amb                    	Tamb_m24                 	Tamb_g24                 	Tset_cl_OFFICE_NE        	Tset_ht_OFFICE_NE        	Tair_OFFICE_NE           	Top_OFFICE_NE            	ATop_OFFICE_NE           	ATair_OFFICE_NE          	Tdp_OFFICE_NE            	X_OFFICE_NE              	Arh_OFFICE_NE            	Tsup_al_OFFICE_NE        	Tout_al_OFFICE_NE        	Tsurf_al_OFFICE_NE       	Tsup_mv_OFFICE_NE        	X_mv_OFFICE_NE           	Tearthd_OFFICE_NE        	Thrc_OFFICE_NE           	ACR_tot_OFFICE_NE        	Vol_OFFICE_NE            	SHD_active_OFFICE_NE     	Zero                     	
   2707.0000       0.0000      19.8125       6.6494      13.4275      12.0629      26.0000      20.0000      20.9606      21.3385       0.0000       0.0000      10.4889       7.8781       0.0000       0.0000       0.0000       0.0000      19.8125       6.6494      19.8125      20.6736       3.2604     435.8000       0.0000       0.0000
   2708.0000       0.0000      18.7375       6.7404      13.7076      12.0629      26.0000      20.0000      20.2036      20.6092       0.0000       0.0000       8.9805       7.1046       0.0000       0.0000       0.0000       0.0000      18.7375       6.7404      18.7375      19.8371       3.3315     435.8000       0.0000       0.0000
   2709.0000       0.0000      17.7750       6.4208      13.9635      12.0629      26.0000      20.0000      19.5980      20.0026       0.0000       0.0000       8.2019       6.7362       0.0000       0.0000       0.0000       0.0000      17.7750       6.4208      17.7750      19.1422       3.6540     435.8000       0.0000       0.0000
   2710.0000       0.0000      15.5625       6.1879      14.1609      12.0629      26.0000      20.0000      18.5147      19.1151       0.0000       0.0000       7.3982       6.3739       0.0000       0.0000       0.0000       0.0000      15.5625       6.1879      15.5625      17.7766       4.5698     435.8000       0.0000       0.0000
   2711.0000       0.0000      13.5375       6.3194      14.2849      12.0629      26.0000      20.0000      18.2894      18.8152       0.0000       0.0000       7.1618       6.2703       0.0000       0.0000       0.0000       0.0000      13.5375       6.3194      13.5375      17.1014       1.6001     435.8000       0.0000       0.0000
   2712.0000       0.0000      11.8750       6.3591      14.3521      12.2230      26.0000      20.0000      18.5825      18.8515       0.0000       0.0000       7.1892       6.2822       0.0000       0.0000       0.0000       0.0000      11.8750       6.3591      11.8750      16.9056       0.5000     435.8000       0.0000       0.0000
   2713.0000       0.0000      10.8750       6.4078      14.3823      12.7031      26.0000      20.0000      18.4087      18.6396       0.0000       0.0000       7.2225       6.2967       0.0000       0.0000       0.0000       0.0000      10.8750       6.4078      10.8750      16.5253       0.5000     435.8000       0.0000       0.0000
   2714.0000       0.0000      10.8250       6.5089      14.4182      12.7031      26.0000      20.0000      18.2458      18.4423       0.0000       0.0000       7.2870       6.3247       0.0000       0.0000       0.0000       0.0000      10.8250       6.5089      10.8250      16.3906       0.5000     435.8000       0.0000       0.0000
   2715.0000       0.0000       9.8875       6.1670      14.4551      12.7031      26.0000      20.0000      18.0434      18.2178       0.0000       0.0000       7.2942       6.3279       0.0000       0.0000       0.0000       0.0000       9.8875       6.1670       9.8875      16.0044       0.5000     435.8000       0.0000       0.0000
   2716.0000       0.0000       8.7375       5.9934      14.4762      12.7031      26.0000      20.0000      17.7998      17.9601       0.0000       0.0000       7.2020       6.2878       0.0000       0.0000       0.0000       0.0000       8.7375       5.9934       8.7375      15.5342       0.5000     435.8000       0.0000       0.0000
   2717.0000       0.0000       8.0250       5.9101      14.4858      12.7031      26.0000      20.0000      17.5496      17.6925       0.0000       0.0000       7.0743       6.2326       0.0000       0.0000       0.0000       0.0000       8.0250       5.9101       8.0250      15.1685       0.5000     435.8000       0.0000       0.0000
   2718.0000       0.0000       8.8125       6.3288      14.5611      12.7031      26.0000      20.0000      17.5541      17.6182       0.0000       0.0000       7.0215       6.2099       0.0000       0.0000       0.0000       0.0000       8.8125       6.3288       8.8125      15.3687       0.5000     435.8000       0.0000       0.0000
   2719.0000       0.0000      10.6375       7.1849      14.6932      12.7031      26.0000      20.0000      17.8050      17.7784       0.0000       0.0000       7.2112       6.2919       0.0000       0.0000       0.0000       0.0000      10.6375       7.1849      10.6375      16.0131       0.5000     435.8000       0.0000       0.0000
   2720.0000       0.0000      13.2000       8.0659      14.8465      12.7031      26.0000      20.0000      18.0844      18.0273       0.0000       0.0000       7.6939       6.5049       0.0000       0.0000       0.0000       0.0000      13.2000       8.0659      13.2000      16.8633       0.5000     435.8000       0.0000       0.0000
   2721.0000       1.0000      14.7125       8.0372      14.9830      12.7031      26.0000      20.0000      20.9502      20.0382      20.0382      20.9502       9.1957       7.2145      46.8396       0.0000       0.0000       0.0000      18.0000       8.0372      14.7125      18.0000       1.3300     435.8000       0.0000       0.0000
   2722.0000       1.0000      16.1500       7.9713      15.1068      12.7031      26.0000      20.0000      20.7696      20.2477      20.2477      20.7696      10.8412       8.0614      52.8642       0.0000       0.0000       0.0000      17.6938       7.9713      16.1500      18.4315       1.3300     435.8000       0.0000       0.0000
   2723.0000       1.0000      17.9125       7.9065      15.2510      12.7031      26.0000      20.0000      20.7163      20.4184      20.4184      20.7163      11.7809       8.5857      56.4358       0.0000       0.0000       0.0000      17.9125       7.9065      17.9125      20.0153       1.3300     435.8000       0.0000       0.0000
   2724.0000       1.0000      19.8375       7.7442      15.4101      12.7031      26.0000      20.0000      21.1266      20.8153      20.8153      21.1266      12.2900       8.8826      56.9070       0.0000       0.0000       0.0000      19.8375       7.7442      19.8375      20.8044       1.3300     435.8000       0.0000       0.0000
   2725.0000       1.0000      21.8500       7.3363      15.5729      12.7031      26.0000      20.0000      21.6518      21.2917      21.2917      21.6518      12.4468       8.9759      55.6786       0.0000       0.0000       0.0000      21.8500       7.3363      21.8500      21.7013       1.3300     435.8000       0.0000       0.0000
   2726.0000       1.0000      23.0125       6.4704      15.7072      12.7031      26.0000      20.0000      22.1344      21.7480      21.7480      22.1344      12.1430       8.7960      52.9963       0.0000       0.0000       0.0000      23.0125       6.4704      23.0125      22.3539       1.3300     435.8000       0.0000       0.0000
   2727.0000       1.0000      23.9750       5.6048      15.8172      12.7031      26.0000      20.0000      22.5883      22.1847      22.1847      22.5883      11.3861       8.3617      49.0423       0.0000       0.0000       0.0000      23.9750       5.6048      23.9750      22.9350       1.3300     435.8000       0.0000       0.0000
   2728.0000       1.0000      24.1625       4.9188      15.9183      12.7031      26.0000      20.0000      22.9437      22.5767      22.5767      22.9437      10.3547       7.8005      44.8137       0.0000       0.0000       0.0000      24.1625       4.9188      24.1625      23.2484       1.3300     435.8000       0.0000       0.0000
   2729.0000       1.0000      23.9250       4.6403      16.0154      12.7031      26.0000      20.0000      23.1989      22.9283      22.9283      23.1989       9.3233       7.2729      41.1754       0.0000       0.0000       0.0000      23.9250       4.6403      23.9250      23.3804       1.3300     435.8000       0.0000       0.0000
   2730.0000       1.0000      23.0500       4.6382      16.0954      12.7031      26.0000      20.0000      23.3308      23.2147      23.2147      23.3308       8.5260       6.8871      38.7039       0.0000       0.0000       0.0000      23.0500       4.6382      23.0500      23.2606       1.3300     435.8000       0.0000       0.0000
   2731.0000       0.0000      21.1875       4.9760      16.1581      12.7031      26.0000      20.0000      22.2948      22.6069       0.0000       0.0000       7.1913       6.2908       0.0000       0.0000       0.0000       0.0000      21.1875       4.9760      21.1875      22.0179       2.5689     435.8000       0.0000       0.0000
   2732.0000       0.0000      19.2000       5.2295      16.1924      12.7031      26.0000      20.0000      21.2039      21.6972       0.0000       0.0000       5.3239       5.5200       0.0000       0.0000       0.0000       0.0000      19.2000       5.2295      19.2000      20.7029       3.8407     435.8000       0.0000       0.0000
   2733.0000       0.0000      17.7125       5.5350      16.1954      12.7031      26.0000      20.0000      20.2849      20.8294       0.0000       0.0000       5.1401       5.4489       0.0000       0.0000       0.0000       0.0000      17.7125       5.5350      17.7125      19.6418       4.2472     435.8000       0.0000       0.0000
   2734.0000       0.0000      15.9500       5.7089      16.2016      12.7031      26.0000      20.0000      19.2217      19.9062       0.0000       0.0000       5.5349       5.6012       0.0000       0.0000       0.0000       0.0000      15.9500       5.7089      15.9500      18.4038       4.7305     435.8000       0.0000       0.0000
   2735.0000       0.0000      15.0375       5.9849      16.2456      12.7031      26.0000      20.0000      18.4646      19.2984       0.0000       0.0000       6.1059       5.8286       0.0000       0.0000       0.0000       0.0000      15.0375       5.9849      15.0375      17.6079       4.7585     435.8000       0.0000       0.0000
   2736.0000       0.0000      14.3875       6.0064      16.3369      12.9773      26.0000      20.0000      18.3787      19.1164       0.0000       0.0000       6.4793       5.9812       0.0000       0.0000       0.0000       0.0000      14.3875       6.0064      14.3875      17.3809       2.6167     435.8000       0.0000       0.0000
   2737.0000       0.0000      13.3375       5.8463      16.4419      13.7999      26.0000      20.0000      19.1224      19.4238       0.0000       0.0000       6.4769       5.9802       0.0000       0.0000       0.0000       0.0000      13.3375       5.8463      13.3375      17.6762       0.5000     435.8000       0.0000       0.0000
   2738.0000       0.0000      13.4250       5.9045      16.5473      13.7999      26.0000      20.0000      19.1676      19.4026       0.0000       0.0000       6.4413       5.9654       0.0000       0.0000       0.0000       0.0000      13.4250       5.9045      13.4250      17.7320       0.5000     435.8000       0.0000       0.0000
   2739.0000       0.0000      12.6250       5.5892      16.6600      13.7999      26.0000      20.0000      19.0965      19.2979       0.0000       0.0000       6.3622       5.9328       0.0000       0.0000       0.0000       0.0000      12.6250       5.5892      12.6250      17.4786       0.5000     435.8000       0.0000       0.0000
   2740.0000       0.0000      11.4875       5.5309      16.7719      13.7999      26.0000      20.0000      18.9332      19.1215       0.0000       0.0000       6.2069       5.8692       0.0000       0.0000       0.0000       0.0000      11.4875       5.5309      11.4875      17.0717       0.5000     435.8000       0.0000       0.0000
   2741.0000       0.0000      11.8875       6.0080      16.9166      13.7999      26.0000      20.0000      18.8117      18.9737       0.0000       0.0000       6.1690       5.8538       0.0000       0.0000       0.0000       0.0000      11.8875       6.0080      11.8875      17.0807       0.5000     435.8000       0.0000       0.0000
   2742.0000       0.0000      12.0250       6.1617      17.0649      13.7999      26.0000      20.0000      18.9031      18.9761       0.0000       0.0000       6.2623       5.8918       0.0000       0.0000       0.0000       0.0000      12.0250       6.1617      12.0250      17.1836       0.5000     435.8000       0.0000       0.0000
   2743.0000       0.0000      12.8625       6.4091      17.1738      13.7999      26.0000      20.0000      19.1430      19.1377       0.0000       0.0000       6.4080       5.9517       0.0000       0.0000       0.0000       0.0000      12.8625       6.4091      12.8625      17.5729       0.5000     435.8000       0.0000       0.0000
   2744.0000       0.0000      14.1875       6.6115      17.2328      13.7999      26.0000      20.0000      19.3357      19.3152       0.0000       0.0000       6.6190       6.0394       0.0000       0.0000       0.0000       0.0000      14.1875       6.6115      14.1875      18.0486       0.5000     435.8000       0.0000       0.0000
   2745.0000       1.0000      15.3875       6.6148      17.2650      13.7999      26.0000      20.0000      20.2679      20.0382      20.0382      20.2679       7.6737       6.4986      44.0457       0.0000       0.0000       0.0000      18.0000       6.6148      15.3875      18.0000       1.3300     435.8000       0.0000       0.0000
   2746.0000       1.0000      15.9750       6.3457      17.2723      13.7999      26.0000      20.0000      20.7949      20.4868      20.4868      20.7949       8.8748       7.0535      46.2529       0.0000       0.0000       0.0000      18.0000       6.3457      15.9750      18.0000       1.3300     435.8000       0.0000       0.0000
   2747.0000       1.0000      16.8000       6.4075      17.2418      13.7999      26.0000      20.0000      21.0304      20.7490      20.7490      21.0304       9.5322       7.3763      47.6506       0.0000       0.0000       0.0000      16.8000       6.4075      16.8000      19.9728       1.3300     435.8000       0.0000       0.0000
   2748.0000       1.0000      17.0750       6.3235      17.1547      13.7999      26.0000      20.0000      21.2554      21.0115      21.0115      21.2554       9.9362       7.5811      48.2867       0.0000       0.0000       0.0000      17.0750       6.3235      17.0750      20.2103       1.3300     435.8000       0.0000       0.0000
   2749.0000       1.0000      17.0625       6.3946      16.9862      13.7999      26.0000      20.0000      21.4386      21.2033      21.2033      21.4386      10.1844       7.7097      48.5474       0.0000       0.0000       0.0000      17.0625       6.3946      17.0625      20.3445       1.3300     435.8000       0.0000       0.0000
   2750.0000       1.0000      16.8000       6.3929      16.7483      13.7999      26.0000      20.0000      21.5592      21.3482      21.3482      21.5592      10.3740       7.8092      48.8047       0.0000       0.0000       0.0000      16.8000       6.3929      16.8000      20.3694       1.3300     435.8000       0.0000       0.0000
   2751.0000       1.0000      16.6375       6.3564      16.4569      13.7999      26.0000      20.0000      21.6354      21.4364      21.4364      21.6354      10.4622       7.8559      48.8645       0.0000       0.0000       0.0000      16.6375       6.3564      16.6375      20.3859       1.3300     435.8000       0.0000       0.0000
   2752.0000       1.0000      17.1750       6.6406      16.1580      13.7999      26.0000      20.0000      21.7874      21.6155      21.6155      21.7874      10.6272       7.9440      48.9483       0.0000       0.0000       0.0000      17.1750       6.6406      17.1750      20.6343       1.3300     435.8000       0.0000       0.0000
   2753.0000       1.0000      17.0375       6.4304      15.8705      13.7999      26.0000      20.0000      21.8985      21.8154      21.8154      21.8985      10.7547       8.0126      49.0322       0.0000       0.0000       0.0000      17.0375       6.4304      17.0375      20.6833       1.3300     435.8000       0.0000       0.0000
   2754.0000       1.0000      16.3625       6.2876      15.5871      13.7999      26.0000      20.0000      21.9061      21.9483      21.9483      21.9061      10.6922       7.9789      48.8058       0.0000       0.0000       0.0000      16.3625       6.2876      16.3625      20.5202       1.3300     435.8000       0.0000       0.0000
   2755.0000       0.0000      15.4500       6.4216      15.3309      13.7999      26.0000      20.0000      21.3186      21.5424       0.0000       0.0000      10.4194       7.8334       0.0000       0.0000       0.0000       0.0000      15.4500       6.4216      15.4500      19.8514       0.5000     435.8000       0.0000       0.0000
   2756.0000       0.0000      14.8125       6.6631      15.1273      13.7999      26.0000      20.0000      20.8969      21.1048       0.0000       0.0000      10.0428       7.6362       0.0000       0.0000       0.0000       0.0000      14.8125       6.6631      14.8125      19.3758       0.5000     435.8000       0.0000       0.0000
   2757.0000       0.0000      14.3125       6.8072      14.9701      13.7999      26.0000      20.0000      20.5629      20.6493       0.0000       0.0000       9.7734       7.4978       0.0000       0.0000       0.0000       0.0000      14.3125       6.8072      14.3125      19.0003       0.5000     435.8000       0.0000       0.0000
   2758.0000       0.0000      13.7625       7.0465      14.8624      13.7999      26.0000      20.0000      20.2679      20.2869       0.0000       0.0000       9.6040       7.4120       0.0000       0.0000       0.0000       0.0000      13.7625       7.0465      13.7625      18.6415       0.5000     435.8000       0.0000       0.0000
   2759.0000       0.0000      12.4875       7.0106      14.7649      13.7999      26.0000      20.0000      19.9642      19.9971       0.0000       0.0000       9.4887       7.3541       0.0000       0.0000       0.0000       0.0000      12.4875       7.0106      12.4875      18.0950       0.5000     435.8000       0.0000       0.0000
   2760.0000       0.0000      11.6625       7.1100      14.6512      13.8931      26.0000      20.0000      19.6816      19.7199       0.0000       0.0000       9.3969       7.3084       0.0000       0.0000       0.0000       0.0000      11.6625       7.1100      11.6625      17.6768       0.5000     435.8000       0.0000       0.0000
   2761.0000       0.0000      11.3125       7.1457      14.5565      14.1727      26.0000      20.0000      19.4386      19.4727       0.0000       0.0000       9.3432       7.2817       0.0000       0.0000       0.0000       0.0000      11.3125       7.1457      11.3125      17.4070       0.5000     435.8000       0.0000       0.0000
   2762.0000       0.0000      11.0875       7.1320      14.4648      14.1727      26.0000      20.0000      19.2226      19.2440       0.0000       0.0000       9.2999       7.2602       0.0000       0.0000       0.0000       0.0000      11.0875       7.1320      11.0875      17.1888       0.5000     435.8000       0.0000       0.0000
   2763.0000       0.0000      10.8250       7.0886      14.3780      14.1727      26.0000      20.0000      19.0181      19.0252       0.0000       0.0000       9.2525       7.2368       0.0000       0.0000       0.0000       0.0000      10.8250       7.0886      10.8250      16.9698       0.5000     435.8000       0.0000       0.0000
   2764.0000       0.0000      10.6875       7.0738      14.3316      14.1727      26.0000      20.0000      18.8275      18.8182       0.0000       0.0000       9.2063       7.2141       0.0000       0.0000       0.0000       0.0000      10.6875       7.0738      10.6875      16.7925       0.5000     435.8000       0.0000       0.0000
   2765.0000       0.0000      10.4875       6.8697      14.2853      14.1727      26.0000      20.0000      18.6415      18.6155       0.0000       0.0000       9.1315       7.1775       0.0000       0.0000       0.0000       0.0000      10.4875       6.8697      10.4875      16.6030       0.5000     435.8000       0.0000       0.0000
   2766.0000       0.0000      10.2375       6.7350      14.2167      14.1727      26.0000      20.0000      18.5440      18.4869       0.0000       0.0000       9.0097       7.1181       0.0000       0.0000       0.0000       0.0000      10.2375       6.7350      10.2375      16.4674       0.5000     435.8000       0.0000       0.0000
   2767.0000       0.0000      10.1500       6.7243      14.1207      14.1727      26.0000      20.0000      18.6960      18.5669       0.0000       0.0000       8.8840       7.0573       0.0000       0.0000       0.0000       0.0000      10.1500       6.7243      10.1500      16.5595       0.5000     435.8000       0.0000       0.0000
   2768.0000       0.0000       9.8750       6.7912      13.9664      14.1727      26.0000      20.0000      18.7189      18.5915       0.0000       0.0000       8.7856       7.0100       0.0000       0.0000       0.0000       0.0000       9.8750       6.7912       9.8750      16.5079       0.5000     435.8000       0.0000       0.0000
   2769.0000       1.0000      10.1375       7.0401      13.7579      14.1727      26.0000      20.0000      20.8153      20.0713      20.0713      20.8153       9.3718       7.2975      47.7800       0.0000       0.0000       0.0000      18.0000       7.0401      10.1375      17.8811       1.3300     435.8000       0.0000       0.0000
   2770.0000       1.0000      11.2750       7.4427      13.5515      14.1727      26.0000      20.0000      20.6836      20.2432      20.2432      20.6836      10.4521       7.8518      51.7798       0.0000       0.0000       0.0000      18.0000       7.4427      11.2750      18.0000       1.3300     435.8000       0.0000       0.0000
   2771.0000       1.0000      12.2750       7.5298      13.3618      14.1727      26.0000      20.0000      20.6281      20.3562      20.3562      20.6281      11.2829       8.3033      54.9034       0.0000       0.0000       0.0000      18.0000       7.5298      12.2750      18.0000       1.3300     435.8000       0.0000       0.0000
   2772.0000       1.0000      12.4750       7.1429      13.1717      14.1727      26.0000      20.0000      20.7231      20.4871      20.4871      20.7231      11.6741       8.5238      56.0133       0.0000       0.0000       0.0000      18.0000       7.1429      12.4750      18.0000       1.3300     435.8000       0.0000       0.0000
   2773.0000       1.0000      12.6125       6.9442      12.9807      14.1727      26.0000      20.0000      20.8013      20.5795      20.5795      20.8013      11.7157       8.5476      55.8978       0.0000       0.0000       0.0000      18.0000       6.9442      12.6125      18.0000       1.3300     435.8000       0.0000       0.0000
   2774.0000       1.0000      13.4750       6.9182      12.8281      14.1727      26.0000      20.0000      20.9212      20.6941      20.6941      20.9212      11.7294       8.5554      55.5371       0.0000       0.0000       0.0000      18.0000       6.9182      13.4750      18.0000       1.3300     435.8000       0.0000       0.0000
   2775.0000       1.0000      11.6375       5.8783      12.6515      14.1727      26.0000      20.0000      20.9045      20.6850      20.6850      20.9045      11.3360       8.3331      54.1673       0.0000       0.0000       0.0000      18.0000       5.8783      11.6375      18.0000       1.3300     435.8000       0.0000       0.0000
   2776.0000       1.0000      10.6625       5.9234      12.4013      14.1727      26.0000      20.0000      20.8496      20.6684      20.6684      20.8496      10.7425       8.0062      52.2462       0.0000       0.0000       0.0000      18.0000       5.9234      10.6625      18.0000       1.3300     435.8000       0.0000       0.0000
   2777.0000       1.0000       9.8500       6.2645      12.1085      14.1727      26.0000      20.0000      20.7765      20.6573      20.6573      20.7765      10.5313       7.8926      51.7474       0.0000       0.0000       0.0000      18.0000       6.2645       9.8500      18.0000       1.3300     435.8000       0.0000       0.0000
   2778.0000       1.0000       9.8375       6.5265      11.8238      14.1727      26.0000      20.0000      20.7307      20.7306      20.7306      20.7307      10.6086       7.9340      52.1620       0.0000       0.0000       0.0000      18.0000       6.5265       9.8375      17.9962       1.3300     435.8000       0.0000       0.0000
   2779.0000       0.0000       9.6375       6.4761      11.5710      14.1727      26.0000      20.0000      19.9269      20.2258       0.0000       0.0000      10.4611       7.8555       0.0000       0.0000       0.0000       0.0000       9.6375       6.4761       9.6375      17.3545       0.5000     435.8000       0.0000       0.0000
   2780.0000       0.0000       9.5625       6.4992      11.3443      14.1727      26.0000      20.0000      19.3739      19.6466       0.0000       0.0000      10.0610       7.6456       0.0000       0.0000       0.0000       0.0000       9.5625       6.4992       9.5625      16.9210       0.5000     435.8000       0.0000       0.0000
   2781.0000       0.0000       9.3125       6.3989      11.1327      14.1727      26.0000      20.0000      18.9620      19.1663       0.0000       0.0000       9.7040       7.4626       0.0000       0.0000       0.0000       0.0000       9.3125       6.3989       9.3125      16.5496       0.5000     435.8000       0.0000       0.0000
   2782.0000       0.0000       9.1625       6.3338      10.9322      14.1727      26.0000      20.0000      18.6093      18.7638       0.0000       0.0000       9.3650       7.2926       0.0000       0.0000       0.0000       0.0000       9.1625       6.3338       9.1625      16.2476       0.5000     435.8000       0.0000       0.0000
   2783.0000       0.0000       9.3500       6.4152      10.7778      14.1727      26.0000      20.0000      18.3262      18.4400       0.0000       0.0000       9.0785       7.1516       0.0000       0.0000       0.0000       0.0000       9.3500       6.4152       9.3500      16.0822       0.5000     435.8000       0.0000       0.0000
   2784.0000       0.0000       9.3000       6.4026      10.6698      13.9774      26.0000      20.0000      18.0770      18.1593       0.0000       0.0000       8.8442       7.0382       0.0000       0.0000       0.0000       0.0000       9.3000       6.4026       9.3000      15.8827       0.5000     435.8000       0.0000       0.0000
   2785.0000       0.0000       9.1375       6.4046      10.5781      13.3917      26.0000      20.0000      17.8445      17.9016       0.0000       0.0000       8.6413       6.9412       0.0000       0.0000       0.0000       0.0000       9.1375       6.4046       9.1375      15.6677       0.5000     435.8000       0.0000       0.0000
   2786.0000       0.0000       8.6875       6.3165      10.4812      13.3917      26.0000      20.0000      17.6044      17.6465       0.0000       0.0000       8.4527       6.8522       0.0000       0.0000       0.0000       0.0000       8.6875       6.3165       8.6875      15.3752       0.5000     435.8000       0.0000       0.0000
   2787.0000       0.0000       8.6750       6.2672      10.3871      13.3917      26.0000      20.0000      17.3875      17.4352       0.0000       0.0000       8.2680       6.7661       0.0000       0.0000       0.0000       0.0000       8.6750       6.2672       8.6750      15.2094       0.5000     435.8000       0.0000       0.0000
   2788.0000       0.0000       8.6375       6.1897      10.3001      13.3917      26.0000      20.0000      17.2018      17.2578       0.0000       0.0000       8.0872       6.6827       0.0000       0.0000       0.0000       0.0000       8.6375       6.1897       8.6375      15.0607       0.5000     435.8000       0.0000       0.0000
   2789.0000       0.0000       8.7875       6.2358      10.2232      13.3917      26.0000      20.0000      17.2030      17.1964       0.0000       0.0000       7.9282       6.6102       0.0000       0.0000       0.0000       0.0000       8.7875       6.2358       8.7875      15.0991       0.5000     435.8000       0.0000       0.0000
   2790.0000       0.0000       8.8875       6.2340      10.1621      13.3917      26.0000      20.0000      17.2594      17.2023       0.0000       0.0000       7.8010       6.5526       0.0000       0.0000       0.0000       0.0000       8.8875       6.2340       8.8875      15.1664       0.5000     435.8000       0.0000       0.0000
   2791.0000       0.0000       8.9375       6.2911      10.1090      13.3917      26.0000      20.0000      17.2455      17.2303       0.0000       0.0000       7.7010       6.5077       0.0000       0.0000       0.0000       0.0000       8.9375       6.2911       8.9375      15.1685       0.5000     435.8000       0.0000       0.0000
   2792.0000       0.0000       9.2625       6.3680      10.0731      13.3917      26.0000      20.0000      17.2754      17.2882       0.0000       0.0000       7.6384       6.4797       0.0000       0.0000       0.0000       0.0000       9.2625       6.3680       9.2625      15.2722       0.5000     435.8000       0.0000       0.0000
   2793.0000       1.0000      10.0125       6.5366      10.0620      13.3917      26.0000      20.0000      21.3058      19.9440      19.9440      21.3058       8.3055       6.7853      43.1735       0.0000       0.0000       0.0000      18.0000       6.5366      10.0125      17.8217       1.3300     435.8000       0.0000       0.0000
   2794.0000       1.0000      10.8500       6.6003      10.0510      13.3917      26.0000      20.0000      21.2501      20.2303      20.2303      21.2501       9.3412       7.2815      46.4198       0.0000       0.0000       0.0000      18.0000       6.6003      10.8500      18.0000       1.3300     435.8000       0.0000       0.0000
   2795.0000       1.0000      11.3625       6.4418      10.0198      13.3917      26.0000      20.0000      20.8994      20.2086      20.2086      20.8994       9.9298       7.5780      49.3351       0.0000       0.0000       0.0000      18.0000       6.4418      11.3625      18.0000       1.3300     435.8000       0.0000       0.0000
   2796.0000       1.0000      11.4875       6.2945       9.9798      13.3917      26.0000      20.0000      20.6881      20.2177      20.2177      20.6881      10.1787       7.7067      50.8189       0.0000       0.0000       0.0000      24.0000       6.2945      11.4875      18.3880       1.3300     435.8000       0.0000       0.0000
   2797.0000       1.0000      10.9375       6.3524       9.9242      13.3917      26.0000      20.0000      21.0483      20.8209      20.8209      21.0483      10.3027       7.7716      50.1201       0.0000       0.0000       0.0000      24.0000       6.3524      10.9375      18.5206       1.3300     435.8000       0.0000       0.0000
   2798.0000       1.0000      10.5125       6.6415       9.8161      13.3917      26.0000      20.0000      21.3791      21.3203      21.3203      21.3791      10.5225       7.8881      49.8375       0.0000       0.0000       0.0000      24.0000       6.6415      10.5125      18.6625       1.3300     435.8000       0.0000       0.0000
   2799.0000       1.0000      10.2500       6.6428       9.7291      13.3917      26.0000      20.0000      21.6364      21.5652      21.5652      21.6364      10.7589       8.0149      49.8379       0.0000       0.0000       0.0000      24.0000       6.6428      10.2500      18.7898       1.3300     435.8000       0.0000       0.0000
   2800.0000       1.0000      10.2500       6.6134       9.6993      13.3917      26.0000      20.0000      21.8553      21.7248      21.7248      21.8553      10.8865       8.0841      49.5949       0.0000       0.0000       0.0000      24.0000       6.6134      10.2500      18.9540       1.3300     435.8000       0.0000       0.0000
   2801.0000       1.0000      10.0625       6.6557       9.6997      13.3917      26.0000      20.0000      22.0413      21.9370      21.9370      22.0413      10.9687       8.1290      49.3043       0.0000       0.0000       0.0000      24.0000       6.6557      10.0625      19.0466       1.3300     435.8000       0.0000       0.0000
   2802.0000       1.0000      10.1375       6.8547       9.7120      13.3917      26.0000      20.0000      22.2194      22.2147      22.2147      22.2194      11.1087       8.2061      49.2281       0.0000       0.0000       0.0000      24.0000       6.8547      10.1375      19.1989       1.3300     435.8000       0.0000       0.0000
   2803.0000       0.0000       9.9750       6.9817       9.7250      13.3917      26.0000      20.0000      21.3823      21.8043       0.0000       0.0000      11.0196       8.1571       0.0000       0.0000       0.0000       0.0000       9.9750       6.9817       9.9750      18.5305       0.5000     435.8000       0.0000       0.0000
   2804.0000       0.0000      10.1500       7.1526       9.7452      13.3917      26.0000      20.0000      21.0937      21.5936       0.0000       0.0000      10.7145       7.9909       0.0000       0.0000       0.0000       0.0000      10.1500       7.1526      10.1500      18.3578       0.5000     435.8000       0.0000       0.0000
   2805.0000       0.0000      10.1125       7.1538       9.7754      13.3917      26.0000      20.0000      20.9834      21.4600       0.0000       0.0000      10.4758       7.8632       0.0000       0.0000       0.0000       0.0000      10.1125       7.1538      10.1125      18.2657       0.5000     435.8000       0.0000       0.0000
