 	0-1                                                                                                                                                                                                                                                                                                         	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	W/m2                                                                                                                                                                                                                                                                                                        	Zero                                                                                                                                                                                                                                                                                                        	
     10.0000       1.0000      33.3999       0.0000       0.0000       9.9274       0.0000       3.0502       0.0000      46.3775       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3851       0.0000       1.8141       3.1992       4.7552       8.9394     -19.7301     -12.8276     -12.5352       0.0000       0.1148       0.0000
     11.0000       1.0000      27.3803       0.0000       0.0000      10.1484       0.0000       2.9023       0.0000      40.4311       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3203       0.0000       1.8141       3.1343       5.7598       8.8745     -18.5245     -12.5074      -9.1234       0.0000       0.1797       0.0000
     12.0000       1.0000      24.9362       0.0000       0.0000      10.1923       0.0000       2.8550       0.0000      37.9835       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2946       0.0000       1.8141       3.1087       5.5695       8.8489     -17.2571     -12.1737      -8.4132       0.0000       0.2054       0.0000
     13.0000       1.0000      23.6153       0.0000       0.0000      10.2628       0.0000       2.9719       0.0000      36.8500       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2893       0.0000       1.8141       3.1034       5.0770       8.8436     -16.1374     -12.0471      -7.9629       0.0000       0.2107       0.0000
     14.0000       1.0000      23.0085       0.0000       0.0000      10.3731       0.0000       3.1002       0.0000      36.4818       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2948       0.0000       1.8141       3.1088       4.6712       8.8490     -15.2727     -12.0827      -7.7869       0.0000       0.2052       0.0000
     15.0000       1.0000      22.9982       0.0000       0.0000      10.4197       0.0000       3.1318       0.0000      36.5497       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3244       0.0000       1.8141       3.1385       3.8423       8.8787     -14.1656     -12.0730      -7.8332       0.0000       0.1755       0.0000
     16.0000       1.0000      24.5679       0.0000       0.0000      10.3953       0.0000       3.2164       0.0000      38.1796       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3940       0.0000       1.8141       3.2080       2.0511       8.9482     -12.4297     -12.1064      -8.6378       0.0000       0.1060       0.0000
     17.0000       1.0000      22.4942       0.0000       0.0000      10.5208       0.0000       3.2456       0.0000      36.2607       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4823       0.0000       1.8141       3.2964       0.2878       9.0366     -13.5893     -12.1420      -7.6463       0.0000       0.0176       0.0000
     18.0000       1.0000      22.9196       0.0000       0.0000      10.5185       0.0000       3.1681       0.0000      36.6061       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       1.8141       3.3140       0.0000       9.0542     -13.2927     -12.1713      -7.3980       0.0000       0.0000       0.0000
     19.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999       2.3504     -10.7810      -0.5871       0.0000       0.0000       0.0000
     20.0000       0.0000      15.8885       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      15.8885       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999       8.5061     -10.0617      -7.6421       0.0000       0.0000       0.0000
     21.0000       0.0000      24.6009       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.6009       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999       5.4204     -10.3790     -12.8814       0.0000       0.0000       0.0000
     22.0000       0.0000      27.1857       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      27.1857       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999       3.0859     -10.5855     -13.3672       0.0000       0.0000       0.0000
     23.0000       0.0000      29.4292       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      29.4292       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999       1.1869     -10.8228     -13.7885       0.0000       0.0000       0.0000
     24.0000       0.0000      31.3920       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      31.3920       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -0.4636     -11.0175     -14.3136       0.0000       0.0000       0.0000
     25.0000       0.0000      33.2975       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      33.2975       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -1.9133     -11.2364     -14.8464       0.0000       0.0000       0.0000
     26.0000       0.0000      35.0220       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      35.0220       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -3.2134     -11.4208     -15.3700       0.0000       0.0000       0.0000
     27.0000       0.0000      36.1881       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      36.1881       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -4.3774     -11.4148     -15.6954       0.0000       0.0000       0.0000
     28.0000       0.0000      37.4302       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      37.4302       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -5.4301     -11.5308     -16.0088       0.0000       0.0000       0.0000
     29.0000       0.0000      38.5856       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      38.5856       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -6.3813     -11.6358     -16.3336       0.0000       0.0000       0.0000
     30.0000       0.0000      39.7678       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      39.7678       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -7.2380     -11.7731     -16.7019       0.0000       0.0000       0.0000
     31.0000       0.0000      40.8566       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      40.8566       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -8.0119     -11.9151     -17.0272       0.0000       0.0000       0.0000
     32.0000       0.0000      41.9348       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      41.9348       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -8.7110     -12.0550     -17.3885       0.0000       0.0000       0.0000
     33.0000       1.0000      90.8076       0.0000       0.0000      10.7378       0.0000       4.3078       0.0000     105.8532       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4723       0.0000       1.8141       3.2864       1.7020       9.0266     -31.1456     -14.3827     -44.7428       0.0000       0.0276       0.0000
     34.0000       1.0000      49.5912       0.0000       0.0000      10.5286       0.0000       4.4516       0.0000      64.5714       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3805       0.0000       1.8141       3.1946       4.2972       8.9348     -32.8629     -14.2545     -17.4178       0.0000       0.1194       0.0000
     35.0000       1.0000      42.0973       0.0000       0.0000      10.3020       0.0000       4.5012       0.0000      56.9005       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3123       0.0000       1.8141       3.1264       6.4609       8.8666     -31.8417     -13.7293     -13.5142       0.0000       0.1876       0.0000
     36.0000       1.0000      38.6198       0.0000       0.0000       9.9488       0.0000       4.4419       0.0000      53.0105       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.2829       0.0000       1.8141       3.0970       6.8156       8.8372     -30.3350     -13.2850     -12.3880       0.0000       0.2170       0.0000
     37.0000       1.0000      37.5617       0.0000       0.0000      10.1799       0.0000       4.6900       0.0000      52.4316       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3051       0.0000       1.8141       3.1192       4.9815       8.8594     -27.3525     -13.2822     -12.1590       0.0000       0.1948       0.0000
     38.0000       1.0000      36.6076       0.0000       0.0000      10.1241       0.0000       4.6380       0.0000      51.3696       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3080       0.0000       1.8141       3.1221       4.1725       8.8623     -25.5456     -13.1711     -12.0498       0.0000       0.1920       0.0000
     39.0000       1.0000      35.7535       0.0000       0.0000      10.1268       0.0000       4.5922       0.0000      50.4725       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3255       0.0000       1.8141       3.1396       3.7644       8.8798     -24.3101     -13.0985     -11.8401       0.0000       0.1744       0.0000
     40.0000       1.0000      36.7759       0.0000       0.0000      10.3107       0.0000       4.7062       0.0000      51.7927       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3924       0.0000       1.8141       3.2064       2.1000       8.9466     -22.1256     -13.2088     -12.4207       0.0000       0.1076       0.0000
     41.0000       1.0000      34.2875       0.0000       0.0000      10.9116       0.0000       4.9524       0.0000      50.1515       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4810       0.0000       1.8141       3.2951       0.3094       9.0353     -22.7376     -13.3543     -11.2856       0.0000       0.0189       0.0000
     42.0000       1.0000      34.6990       0.0000       0.0000      11.3997       0.0000       5.3209       0.0000      51.4196       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       1.8141       3.3140       0.0000       9.0542     -21.9248     -13.5651     -11.1775       0.0000       0.0000       0.0000
     43.0000       0.0000       5.4871       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5.4871       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -3.7204     -12.0026      -0.6239       0.0000       0.0000       0.0000
     44.0000       0.0000      30.2932       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      30.2932       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999       0.5574     -12.2844     -13.2173       0.0000       0.0000       0.0000
     45.0000       0.0000      37.4778       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      37.4778       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -1.6636     -13.0957     -17.0062       0.0000       0.0000       0.0000
     46.0000       0.0000      40.4804       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      40.4804       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -3.2823     -13.4622     -17.8379       0.0000       0.0000       0.0000
     47.0000       0.0000      43.7636       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      43.7636       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -4.7176     -14.1440     -18.8379       0.0000       0.0000       0.0000
     48.0000       0.0000      46.7521       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      46.7521       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -6.0026     -14.7547     -19.9540       0.0000       0.0000       0.0000
     49.0000       0.0000      48.5719       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      48.5719       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -7.1496     -14.9012     -20.6196       0.0000       0.0000       0.0000
     50.0000       0.0000      50.6161       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      50.6161       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -8.2242     -15.2808     -21.2697       0.0000       0.0000       0.0000
     51.0000       0.0000      51.9771       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      51.9771       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -9.2062     -15.3645     -21.7624       0.0000       0.0000       0.0000
     52.0000       0.0000      52.9575       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      52.9575       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -10.1149     -15.3850     -22.0049       0.0000       0.0000       0.0000
     53.0000       0.0000      54.7746       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      54.7746       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -10.9729     -15.8206     -22.5705       0.0000       0.0000       0.0000
     54.0000       0.0000      55.8733       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      55.8733       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -11.7501     -15.8945     -22.9868       0.0000       0.0000       0.0000
     55.0000       0.0000      56.8538       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      56.8538       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -12.4730     -15.9720     -23.3075       0.0000       0.0000       0.0000
     56.0000       0.0000      57.2977       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      57.2977       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -13.1452     -15.8682     -23.3974       0.0000       0.0000       0.0000
     57.0000       1.0000     106.1619       0.0000       0.0000      17.7352       0.0000       7.6281       0.0000     131.5252       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4720       0.0000       1.8141       3.2860       1.6696       9.0263     -35.6034     -18.1391     -50.9252       0.0000       0.0280       0.0000
     58.0000       1.0000      63.3532       0.0000       0.0000      16.2057       0.0000       7.1277       0.0000      86.6866       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3841       0.0000       1.8141       3.1982       4.3436       8.9384     -37.4129     -17.3827     -22.7668       0.0000       0.1158       0.0000
     59.0000       1.0000      54.6628       0.0000       0.0000      14.4845       0.0000       6.6441       0.0000      75.7914       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3322       0.0000       1.8141       3.1463       5.5638       8.8865     -35.6023     -16.1690     -18.3791       0.0000       0.1677       0.0000
     60.0000       1.0000      49.6021       0.0000       0.0000      12.6875       0.0000       6.4170       0.0000      68.7067       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3059       0.0000       1.8141       3.1200       5.6839       8.8602     -33.9862     -15.0736     -16.6340       0.0000       0.1940       0.0000
     61.0000       1.0000      47.2534       0.0000       0.0000      12.6542       0.0000       6.7318       0.0000      66.6394       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3057       0.0000       1.8141       3.1198       5.2037       8.8600     -32.2352     -14.8794     -15.6764       0.0000       0.1943       0.0000
     62.0000       1.0000      45.9405       0.0000       0.0000      12.6532       0.0000       6.9115       0.0000      65.5052       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3106       0.0000       1.8141       3.1247       4.4653       8.8649     -30.4520     -14.7681     -15.3537       0.0000       0.1893       0.0000
     63.0000       1.0000      45.3859       0.0000       0.0000      12.6413       0.0000       6.9038       0.0000      64.9310       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3359       0.0000       1.8141       3.1500       3.4179       8.8902     -28.5987     -14.7037     -15.2906       0.0000       0.1640       0.0000
     64.0000       1.0000      47.1584       0.0000       0.0000      13.9622       0.0000       7.2687       0.0000      68.3892       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.3918       0.0000       1.8141       3.2058       2.0582       8.9460     -26.6754     -15.3176     -16.0835       0.0000       0.1082       0.0000
     65.0000       1.0000      45.3401       0.0000       0.0000      14.9413       0.0000       7.3565       0.0000      67.6380       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4777       0.0000       1.8141       3.2917       0.3562       9.0319     -27.3332     -15.6542     -15.3510       0.0000       0.0223       0.0000
     66.0000       1.0000      45.9391       0.0000       0.0000      15.7106       0.0000       7.4056       0.0000      69.0553       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       1.8141       3.3140       0.0000       9.0542     -26.4236     -16.0024     -15.3213       0.0000       0.0000       0.0000
     67.0000       0.0000      13.2345       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      13.2345       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -6.8478     -14.4150      -2.0895       0.0000       0.0000       0.0000
     68.0000       0.0000      41.0085       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      41.0085       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -3.9118     -14.3902     -17.4684       0.0000       0.0000       0.0000
     69.0000       0.0000      46.7711       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      46.7711       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -5.8676     -14.7379     -20.3904       0.0000       0.0000       0.0000
     70.0000       0.0000      49.4970       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      49.4970       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -7.3950     -15.0713     -21.0660       0.0000       0.0000       0.0000
     71.0000       0.0000      51.8290       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      51.8290       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -8.7322     -15.4457     -21.7835       0.0000       0.0000       0.0000
     72.0000       0.0000      53.9577       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      53.9577       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999      -9.9178     -15.7966     -22.4411       0.0000       0.0000       0.0000
     73.0000       0.0000      56.9380       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      56.9380       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -11.0070     -16.5613     -23.4998       0.0000       0.0000       0.0000
     74.0000       0.0000      57.7090       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      57.7090       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -11.9418     -16.3073     -23.8895       0.0000       0.0000       0.0000
     75.0000       0.0000      58.5736       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      58.5736       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -12.8287     -16.3407     -23.9966       0.0000       0.0000       0.0000
     76.0000       0.0000      60.1871       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      60.1871       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -13.6509     -16.6972     -24.5261       0.0000       0.0000       0.0000
     77.0000       0.0000      59.7781       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      59.7781       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -14.3657     -16.1281     -24.4171       0.0000       0.0000       0.0000
     78.0000       0.0000      59.0414       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      59.0414       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -15.0420     -15.5855     -23.9732       0.0000       0.0000       0.0000
     79.0000       0.0000      58.6385       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      58.6385       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       1.4999       0.0000       0.0000       1.4999       0.0000       1.4999     -15.6764     -15.2983     -23.5997       0.0000       0.0000       0.0000
